iter,day,age,deaths
0,93,83,1
0,93,84,1
0,93,87,1
0,93,71,1
0,93,91,1
0,93,29,1
0,93,94,1
0,93,79,1
0,94,80,1
0,94,99,1
0,94,52,1
0,94,70,1
0,94,86,1
0,94,91,1
0,94,27,1
0,94,92,1
0,94,76,1
0,94,94,1
0,95,64,1
0,95,65,1
0,95,35,1
0,95,70,1
0,95,75,1
0,95,76,1
0,95,77,1
0,95,84,1
0,95,85,2
0,95,86,1
0,95,89,1
0,95,90,2
0,95,26,1
0,95,93,1
0,95,94,1
0,96,82,2
0,96,84,1
0,96,70,1
0,96,86,1
0,96,54,1
0,96,88,1
0,96,89,1
0,96,93,1
0,97,81,1
0,97,83,2
0,97,70,1
0,97,23,1
0,97,71,1
0,97,87,1
0,97,88,1
0,97,25,1
0,97,89,2
0,97,76,1
0,97,30,1
0,98,83,2
0,98,85,1
0,98,86,1
0,98,27,1
0,98,92,1
0,98,47,1
0,99,64,1
0,99,55,1
0,99,87,1
0,99,73,1
0,99,94,1
0,100,80,1
0,100,84,1
0,100,70,1
0,100,73,1
0,100,90,1
0,100,77,1
0,101,80,1
0,101,65,1
0,101,82,1
0,101,83,1
0,101,68,1
0,101,40,1
0,101,77,1
0,102,80,1
0,102,96,1
0,102,81,1
0,102,65,1
0,102,51,1
0,102,67,1
0,102,52,1
0,102,69,1
0,102,91,1
0,102,59,1
0,103,81,1
0,103,86,2
0,103,87,2
0,103,90,2
0,103,75,1
0,103,95,1
0,104,97,1
0,104,84,1
0,104,89,1
0,104,94,1
0,105,82,1
0,105,83,1
0,105,84,1
0,105,71,1
0,105,56,1
0,105,89,2
0,105,91,1
0,105,75,1
0,106,97,1
0,106,82,1
0,106,84,1
0,106,71,1
0,106,87,1
0,106,88,1
0,106,89,1
0,106,74,1
0,106,78,1
0,107,80,2
0,107,81,1
0,107,82,1
0,107,99,1
0,107,68,1
0,107,87,3
0,107,40,1
0,107,25,1
0,107,89,1
0,107,75,1
0,108,82,1
0,108,83,2
0,108,84,1
0,108,87,1
0,108,57,1
0,108,89,3
0,108,92,1
0,108,45,1
0,108,94,1
0,109,67,1
0,109,83,1
0,109,84,2
0,109,91,1
0,109,43,1
0,109,93,1
0,109,95,1
0,110,85,2
0,110,72,1
0,110,94,1
0,111,81,1
0,111,97,1
0,111,83,1
0,111,85,1
0,111,71,1
0,111,87,2
0,111,88,1
0,111,78,1
0,112,65,1
0,112,83,1
0,112,84,1
0,112,29,1
0,112,78,1
0,113,80,1
0,113,82,1
0,113,67,2
0,113,84,2
0,113,71,1
0,113,90,1
0,113,75,1
0,114,80,1
0,114,68,1
0,114,37,1
0,114,21,1
0,114,85,2
0,114,86,1
0,114,71,1
0,114,72,1
0,114,88,1
0,114,73,1
0,114,90,1
0,115,81,1
0,115,82,2
0,115,98,1
0,115,84,1
0,115,85,1
0,115,71,1
0,115,88,1
0,116,84,1
0,116,21,1
0,116,89,1
0,116,91,1
0,116,60,1
0,117,80,1
0,117,97,1
0,117,99,1
0,117,83,2
0,117,86,1
0,117,92,1
0,117,93,1
0,117,77,1
0,117,94,1
0,118,96,1
0,118,81,1
0,118,83,2
0,118,84,1
0,118,87,1
0,118,88,1
0,118,72,1
0,118,89,1
0,118,90,1
0,118,76,1
0,118,78,1
0,119,84,2
0,119,85,1
0,119,42,1
0,119,94,1
0,119,79,1
0,120,80,1
0,120,32,1
0,120,81,1
0,120,67,1
0,120,86,1
0,120,74,1
0,121,83,2
0,121,68,1
0,121,84,1
0,121,22,1
0,121,71,1
0,121,89,1
0,121,91,1
0,122,84,1
0,122,85,1
0,122,69,1
0,122,89,1
0,122,93,1
0,123,83,2
0,123,68,1
0,123,85,1
0,123,86,1
0,123,72,1
0,123,89,1
0,123,91,1
0,124,80,1
0,124,81,1
0,124,51,1
0,124,84,1
0,124,87,1
0,124,88,2
0,124,27,1
0,125,83,1
0,125,84,2
0,125,85,1
0,125,87,1
0,125,25,1
0,126,65,1
0,126,82,2
0,126,88,1
0,126,74,1
0,127,80,1
0,127,98,1
0,127,66,1
0,127,83,2
0,127,84,1
0,127,100,1
0,127,89,1
0,127,79,1
0,128,83,1
0,128,84,1
0,128,86,1
0,128,73,1
0,128,91,1
0,128,76,1
0,129,81,2
0,129,82,1
0,129,87,1
0,129,42,1
0,130,65,1
0,130,81,1
0,130,83,1
0,130,71,1
0,130,72,1
0,130,89,1
0,130,74,1
0,131,83,1
0,131,84,1
0,131,94,1
0,131,63,1
0,132,84,1
0,132,85,1
0,132,87,1
0,132,71,1
0,132,89,1
0,133,81,1
0,133,82,1
0,133,88,1
0,133,92,1
0,135,80,1
0,135,65,1
0,135,81,1
0,135,70,1
0,135,89,2
0,136,96,1
0,136,83,1
0,136,35,1
0,136,87,1
0,136,76,1
0,136,62,1
0,137,80,2
0,137,81,1
0,137,83,1
0,137,99,1
0,137,85,1
0,137,42,1
0,137,61,1
0,138,81,1
0,138,70,1
0,138,90,1
0,138,91,1
0,139,71,1
0,139,89,1
0,139,74,1
0,139,76,1
0,140,81,1
0,140,51,1
0,140,67,1
0,140,38,1
0,141,80,1
0,141,36,1
0,142,48,1
0,142,83,1
0,142,69,1
0,142,86,1
0,142,93,1
0,143,64,1
0,143,86,1
0,143,87,1
0,143,88,2
0,143,89,1
0,143,60,1
0,143,46,1
0,144,97,1
0,144,51,1
0,144,62,1
0,145,64,1
0,145,74,1
0,146,69,1
0,146,88,1
0,146,94,1
0,147,80,1
0,147,82,2
0,147,52,1
0,147,54,1
0,147,71,1
0,148,49,1
0,148,86,1
0,148,93,1
0,149,89,1
0,149,90,1
0,150,80,1
0,150,70,2
0,150,71,1
0,150,56,1
0,151,97,1
0,151,85,1
0,152,64,1
0,152,66,1
0,153,83,1
0,153,87,1
0,153,23,1
0,153,73,1
0,153,89,1
0,154,80,1
0,154,81,1
0,154,73,1
0,155,73,2
0,155,45,1
0,156,85,1
0,156,26,1
0,156,74,1
0,156,62,1
0,156,46,1
0,156,95,1
0,157,83,1
0,157,79,1
0,157,15,1
0,157,47,1
0,158,80,1
0,158,81,1
0,158,84,1
0,158,54,1
0,158,87,2
0,158,56,1
0,158,24,1
0,158,43,1
0,159,87,1
0,159,93,1
0,160,90,1
0,161,69,1
0,161,54,1
0,162,71,1
0,162,72,1
0,163,84,1
0,163,71,1
0,163,92,1
0,163,46,1
0,163,79,1
0,164,66,1
0,164,84,1
0,164,71,1
0,164,94,1
0,165,80,1
0,165,71,1
0,165,90,1
0,165,61,1
0,166,82,1
0,166,86,1
0,166,87,1
0,166,89,1
0,167,69,1
0,167,71,1
0,167,89,1
0,167,62,1
0,168,82,1
0,168,67,1
0,168,70,1
0,168,71,1
0,168,61,1
0,170,82,1
0,171,97,1
0,171,40,1
0,172,88,1
0,173,82,1
0,173,67,1
0,173,72,2
0,173,74,1
0,173,46,1
0,174,67,1
0,174,68,1
0,174,88,2
0,174,58,1
0,174,61,1
0,175,69,1
0,175,86,1
0,175,23,1
0,175,73,1
0,175,76,1
0,175,62,1
0,176,82,2
0,176,99,1
0,176,67,1
0,176,70,1
0,176,75,1
0,176,91,1
0,177,84,1
0,177,71,1
0,177,62,1
0,177,79,1
0,178,69,1
0,178,87,1
0,178,73,1
0,178,79,1
0,179,82,1
0,179,69,1
0,179,91,1
0,179,77,1
1,46,72,1
1,47,83,1
1,47,85,1
1,48,71,1
1,49,82,1
1,49,70,1
1,49,77,1
1,50,60,1
1,50,79,1
1,51,66,1
1,51,88,1
1,51,60,1
1,52,80,1
1,53,83,1
1,53,94,1
1,54,82,1
1,54,58,1
1,54,79,1
1,55,66,1
1,55,71,1
1,56,80,1
1,56,89,1
1,56,91,1
1,57,65,1
1,57,83,1
1,57,70,1
1,58,81,1
1,58,72,1
1,58,89,1
1,58,79,1
1,59,52,1
1,59,89,1
1,59,74,1
1,59,94,1
1,60,80,1
1,60,81,1
1,60,68,1
1,60,85,2
1,60,75,1
1,61,80,2
1,61,66,1
1,61,84,1
1,61,87,1
1,61,55,1
1,61,89,2
1,61,90,1
1,61,77,1
1,62,50,1
1,62,88,1
1,62,57,1
1,62,77,1
1,63,82,1
1,63,92,1
1,63,45,1
1,63,79,1
1,64,69,1
1,64,85,1
1,64,70,1
1,64,87,1
1,64,88,1
1,64,89,2
1,64,78,1
1,65,80,1
1,65,82,1
1,65,67,1
1,65,35,1
1,65,85,1
1,65,71,1
1,65,88,1
1,65,89,1
1,65,74,1
1,66,66,1
1,66,34,1
1,66,51,1
1,66,52,1
1,66,84,2
1,66,40,2
1,66,89,1
1,66,73,1
1,66,91,1
1,67,84,1
1,67,85,1
1,67,71,1
1,67,55,1
1,67,89,1
1,67,90,1
1,67,76,1
1,68,80,1
1,68,65,1
1,68,67,1
1,68,84,1
1,68,68,2
1,68,71,1
1,68,87,1
1,68,72,1
1,68,89,1
1,68,76,1
1,68,94,1
1,69,96,1
1,69,81,1
1,69,83,1
1,69,88,1
1,69,78,1
1,70,80,1
1,70,81,1
1,70,82,1
1,70,83,1
1,70,100,1
1,70,72,1
1,70,73,1
1,70,89,2
1,70,91,1
1,70,92,1
1,70,79,1
1,71,32,1
1,71,66,1
1,71,83,1
1,71,67,1
1,71,54,1
1,71,73,1
1,71,89,1
1,71,75,1
1,71,27,1
1,71,92,1
1,71,76,2
1,71,93,1
1,72,81,1
1,72,85,1
1,72,69,1
1,72,88,1
1,72,56,1
1,72,73,1
1,72,89,1
1,72,25,1
1,72,59,1
1,72,77,1
1,72,79,3
1,73,80,1
1,73,83,1
1,73,84,2
1,73,85,1
1,73,70,1
1,73,56,1
1,73,10,1
1,73,91,1
1,73,75,1
1,73,77,1
1,74,65,1
1,74,36,1
1,74,84,1
1,74,86,1
1,74,71,2
1,74,73,1
1,74,92,1
1,74,79,1
1,75,80,1
1,75,66,1
1,75,83,2
1,75,86,1
1,75,71,1
1,75,73,1
1,75,74,1
1,75,94,1
1,75,78,1
1,75,79,2
1,76,80,1
1,76,81,1
1,76,83,1
1,76,86,1
1,76,70,1
1,76,73,1
1,76,26,1
1,76,75,1
1,76,59,1
1,76,27,1
1,77,73,1
1,77,75,1
1,77,76,1
1,77,81,1
1,77,82,2
1,77,83,1
1,77,85,1
1,77,22,1
1,77,86,1
1,77,23,1
1,77,89,1
1,77,90,1
1,77,58,1
1,77,93,1
1,78,66,1
1,78,82,1
1,78,59,1
1,78,43,1
1,78,93,1
1,78,77,2
1,79,65,1
1,79,38,1
1,79,71,1
1,79,40,1
1,79,43,1
1,79,75,1
1,79,76,1
1,79,79,1
1,79,81,1
1,79,52,1
1,79,86,1
1,79,22,1
1,79,88,1
1,79,59,1
1,79,92,1
1,79,61,1
1,80,65,1
1,80,84,1
1,80,70,1
1,80,71,1
1,80,89,1
1,80,58,1
1,80,75,1
1,80,94,1
1,80,78,2
1,80,79,1
1,80,63,1
1,81,81,1
1,81,67,1
1,81,84,2
1,81,69,1
1,81,86,1
1,81,22,1
1,81,71,1
1,81,72,1
1,81,91,1
1,81,43,1
1,81,75,1
1,81,78,1
1,82,97,1
1,82,66,1
1,82,34,1
1,82,83,2
1,82,85,1
1,82,70,1
1,82,87,2
1,82,92,1
1,82,76,1
1,82,94,1
1,83,80,1
1,83,81,1
1,83,66,1
1,83,83,1
1,83,68,2
1,83,69,1
1,83,70,1
1,83,71,1
1,83,87,1
1,83,45,1
1,83,77,2
1,84,65,1
1,84,86,1
1,84,90,1
1,84,78,1
1,84,79,1
1,85,66,1
1,85,67,1
1,85,69,1
1,85,71,1
1,85,78,1
1,85,49,1
1,85,87,2
1,85,88,1
1,85,89,1
1,85,60,1
1,85,92,1
1,85,93,1
1,85,94,1
1,86,81,1
1,86,67,2
1,86,83,1
1,86,84,2
1,86,72,2
1,86,25,1
1,86,59,1
1,86,76,2
1,86,94,1
1,87,67,1
1,87,84,1
1,87,85,1
1,87,72,1
1,87,73,1
1,87,74,1
1,87,93,1
1,87,78,1
1,88,80,1
1,88,81,2
1,88,83,1
1,88,84,2
1,88,86,1
1,88,71,1
1,88,90,1
1,88,42,1
1,88,58,1
1,88,91,1
1,89,81,1
1,89,82,2
1,89,83,2
1,89,99,1
1,89,39,1
1,89,72,1
1,89,78,1
1,89,46,1
1,89,31,1
1,90,81,1
1,90,83,1
1,90,84,2
1,90,86,2
1,90,70,2
1,90,73,1
1,90,90,1
1,90,91,1
1,90,93,1
1,90,79,1
1,91,80,1
1,91,82,1
1,91,83,1
1,91,69,1
1,91,54,1
1,91,71,1
1,91,74,1
1,92,96,1
1,92,82,1
1,92,86,1
1,92,62,2
1,92,94,1
1,93,80,1
1,93,86,1
1,93,88,1
1,93,90,1
1,93,76,1
1,93,77,1
1,94,81,1
1,94,50,1
1,94,82,1
1,94,67,1
1,94,83,1
1,94,84,1
1,94,85,1
1,94,69,1
1,94,25,1
1,94,91,1
1,95,83,1
1,95,70,1
1,95,71,1
1,95,72,1
1,95,90,1
1,96,66,1
1,96,24,1
1,96,26,1
1,96,74,1
1,96,92,1
1,97,80,1
1,97,64,1
1,97,81,1
1,97,82,1
1,97,83,1
1,97,84,1
1,97,85,1
1,97,70,1
1,98,80,1
1,98,83,1
1,98,70,1
1,98,24,1
1,98,88,1
1,98,74,1
1,98,44,1
1,98,93,1
1,98,94,1
1,99,80,2
1,99,66,1
1,99,75,1
1,99,12,1
1,99,93,1
1,100,80,1
1,100,73,1
1,100,94,1
1,101,35,1
1,101,87,1
1,101,89,1
1,101,94,1
1,102,85,1
1,102,86,1
1,102,71,1
1,102,75,1
1,103,83,1
1,103,87,1
1,103,88,3
1,103,89,2
1,103,62,1
1,104,96,1
1,104,97,1
1,104,81,1
1,104,83,1
1,104,84,1
1,104,85,1
1,104,86,1
1,104,87,1
1,104,88,2
1,104,72,2
1,104,89,1
1,104,90,1
1,104,94,2
1,105,81,2
1,105,82,1
1,105,72,1
1,105,75,1
1,105,77,1
1,105,94,1
1,106,65,1
1,106,82,2
1,106,68,1
1,106,88,1
1,106,89,1
1,107,80,2
1,107,83,1
1,107,56,1
1,107,72,1
1,107,90,1
1,107,59,1
1,108,83,1
1,108,84,1
1,108,70,1
1,108,89,1
1,109,82,2
1,109,68,1
1,109,61,1
1,110,81,2
1,110,83,1
1,110,86,1
1,110,54,2
1,110,72,1
1,110,76,1
1,111,81,1
1,111,98,1
1,111,82,1
1,111,83,1
1,111,45,1
1,112,66,2
1,112,84,1
1,112,73,1
1,112,41,1
1,113,53,1
1,113,89,1
1,113,91,1
1,113,27,1
1,114,81,1
1,114,88,1
1,114,92,1
1,115,73,1
1,115,77,1
1,115,93,1
1,116,81,1
1,116,35,1
1,116,69,1
1,116,86,1
1,116,88,1
1,117,83,1
1,118,81,1
1,118,38,1
1,118,89,1
1,119,52,1
1,119,85,1
1,119,89,1
1,119,76,1
1,120,82,2
1,120,99,1
1,120,68,1
1,120,23,1
1,120,44,1
1,120,31,1
1,121,80,1
1,121,82,1
1,121,67,1
1,121,52,1
1,121,54,1
1,121,55,1
1,121,87,1
1,122,32,1
1,122,84,1
1,122,36,1
1,122,87,1
1,122,73,1
1,122,93,1
1,122,94,1
1,123,72,1
1,123,89,1
1,123,73,1
1,124,50,1
1,124,36,1
1,124,69,1
1,124,89,1
1,124,94,1
1,125,83,1
1,125,69,2
1,125,38,1
1,125,93,1
1,126,71,2
1,126,88,1
1,127,83,1
1,127,86,1
1,127,88,2
1,128,69,1
1,128,89,1
1,128,90,1
1,129,68,1
1,130,80,1
1,130,82,2
1,130,83,1
1,130,84,1
1,130,69,2
1,130,86,1
1,130,87,1
1,130,89,1
1,130,90,1
1,131,83,1
1,131,84,2
1,131,72,1
1,132,100,1
1,132,36,1
1,132,69,1
1,133,66,1
1,133,89,1
1,134,82,1
1,134,90,1
1,135,49,1
1,135,98,1
1,135,66,1
1,135,82,1
1,135,86,1
1,135,72,1
1,135,89,1
1,135,92,1
1,135,93,1
1,136,64,1
1,136,80,1
1,136,81,1
1,136,82,1
1,136,70,1
1,136,24,1
1,137,70,1
1,137,90,1
1,137,91,1
1,138,59,1
1,138,91,1
1,139,85,1
1,139,40,1
1,139,95,1
1,140,81,1
1,140,94,1
1,141,36,1
1,141,84,3
1,141,70,1
1,141,74,1
1,142,71,1
1,142,88,1
1,143,73,1
1,143,93,1
1,143,46,1
1,144,81,2
1,144,82,1
1,144,87,1
1,144,72,1
1,144,88,1
1,144,46,1
1,145,82,1
1,145,72,1
1,145,94,1
1,146,80,1
1,146,82,1
1,146,83,1
1,146,89,1
1,147,82,3
1,147,84,1
1,147,88,1
1,148,64,1
1,148,82,1
1,148,84,2
1,149,81,1
1,149,84,1
1,149,70,1
1,149,87,1
1,149,89,1
1,149,90,1
1,149,92,1
1,150,64,1
1,150,82,1
1,150,83,1
1,150,92,1
1,151,67,1
1,151,84,1
1,152,81,1
1,152,74,1
1,152,94,1
1,153,36,1
1,153,85,1
1,153,59,1
1,154,96,1
1,154,81,1
1,154,99,1
1,154,67,1
1,154,84,1
1,154,71,1
1,154,90,1
1,155,80,1
1,155,85,1
1,155,70,1
1,155,61,1
1,156,68,1
1,156,85,1
1,156,53,1
1,156,89,2
1,156,90,1
1,156,61,1
1,156,62,1
1,157,80,2
1,157,81,1
1,157,36,1
1,157,86,1
1,157,89,1
1,157,93,1
1,158,18,1
1,158,82,2
1,158,90,1
1,158,93,1
1,158,94,1
1,159,64,1
1,159,72,1
1,159,92,2
1,160,65,1
1,160,58,1
1,161,70,1
1,161,88,1
1,162,82,1
1,162,77,1
1,163,80,3
1,163,88,1
1,163,56,1
1,163,58,1
1,164,82,1
1,164,87,1
1,164,95,1
1,165,96,1
1,165,68,1
1,165,85,1
1,165,71,1
1,166,33,1
1,166,98,1
1,166,67,1
1,166,68,1
1,166,87,1
1,166,89,1
1,166,93,1
1,167,81,1
1,167,85,1
1,167,88,1
1,167,94,1
1,168,80,1
1,168,82,1
1,168,84,2
1,168,87,1
1,169,83,1
1,169,84,1
1,169,69,1
1,169,26,1
1,170,98,1
1,171,81,1
1,171,71,1
1,171,74,1
1,171,93,1
1,172,85,1
1,172,89,1
1,173,81,1
1,173,82,2
1,174,81,1
1,174,65,1
1,174,70,1
1,175,83,1
1,175,58,1
1,176,84,1
1,177,64,1
1,177,66,1
1,177,83,1
1,177,88,2
1,178,33,1
1,178,69,1
1,178,85,1
1,178,86,1
1,178,89,1
1,178,77,1
2,28,71,1
2,29,59,1
2,37,73,1
2,41,75,1
2,42,69,1
2,45,78,1
2,47,83,1
2,47,70,1
2,48,77,1
2,49,90,1
2,50,72,1
2,51,82,1
2,51,90,1
2,53,71,1
2,53,76,1
2,53,28,1
2,53,62,1
2,54,86,1
2,54,74,1
2,55,74,1
2,55,76,1
2,56,82,1
2,56,72,1
2,56,59,1
2,57,84,1
2,57,69,1
2,57,72,1
2,58,23,1
2,58,72,1
2,59,80,1
2,59,69,1
2,59,85,1
2,59,89,1
2,60,80,1
2,60,48,1
2,60,64,1
2,60,73,1
2,60,76,2
2,61,82,1
2,61,67,1
2,61,68,1
2,61,100,1
2,61,84,1
2,61,21,1
2,61,88,1
2,61,59,1
2,61,76,1
2,61,79,1
2,62,86,1
2,62,73,1
2,63,32,1
2,63,98,1
2,63,66,1
2,63,87,2
2,63,73,1
2,64,82,1
2,64,100,1
2,64,69,1
2,64,26,1
2,65,80,1
2,65,84,1
2,65,69,2
2,65,73,1
2,65,44,1
2,65,76,1
2,65,78,1
2,65,63,1
2,66,81,1
2,66,50,1
2,66,84,1
2,66,72,1
2,66,74,1
2,66,75,1
2,66,78,1
2,66,94,1
2,67,80,2
2,67,81,1
2,67,68,1
2,67,36,1
2,67,53,1
2,67,69,1
2,67,72,1
2,67,73,1
2,68,80,1
2,68,81,1
2,68,85,1
2,68,71,2
2,68,73,1
2,68,74,2
2,68,75,1
2,68,60,1
2,68,76,1
2,69,83,1
2,69,84,1
2,69,71,2
2,69,89,1
2,69,74,1
2,69,78,1
2,70,80,2
2,70,66,1
2,70,82,1
2,70,100,1
2,70,69,1
2,70,85,1
2,70,71,1
2,70,72,1
2,70,75,1
2,70,60,1
2,70,77,1
2,70,79,1
2,71,96,1
2,71,69,1
2,71,70,1
2,71,71,1
2,71,46,1
2,71,80,1
2,71,83,1
2,71,84,1
2,71,85,1
2,71,86,1
2,71,56,1
2,71,88,2
2,71,91,2
2,72,69,2
2,72,88,1
2,72,72,2
2,72,89,2
2,72,73,1
2,72,58,1
2,72,26,1
2,72,59,1
2,72,75,1
2,72,77,1
2,72,78,1
2,72,95,1
2,73,48,1
2,73,69,1
2,73,70,1
2,73,90,1
2,73,58,1
2,73,91,2
2,73,77,1
2,73,94,1
2,73,78,1
2,74,80,1
2,74,65,1
2,74,81,1
2,74,82,1
2,74,68,2
2,74,85,2
2,74,71,2
2,74,88,1
2,74,89,1
2,74,75,1
2,75,64,1
2,75,81,1
2,75,66,1
2,75,67,1
2,75,84,1
2,75,69,1
2,75,86,2
2,75,88,1
2,75,74,1
2,75,43,1
2,75,75,1
2,75,76,1
2,76,65,1
2,76,67,1
2,76,69,1
2,76,71,3
2,76,74,1
2,76,76,1
2,76,79,1
2,76,80,1
2,76,85,2
2,76,86,1
2,76,24,1
2,76,56,1
2,76,26,1
2,76,60,1
2,76,61,1
2,77,66,1
2,77,67,1
2,77,69,1
2,77,71,2
2,77,73,1
2,77,75,1
2,77,76,1
2,77,78,2
2,77,81,1
2,77,84,1
2,77,86,2
2,77,23,1
2,77,87,2
