iter,day,H,L,A,P1,P2,D,R,ISeed,ICs_W,IHos_W,INur_W,IOff_W,IRes_W,ISch_W,ISho_W,ICHome_W,IHome_I,ICHome_R,ICs_V,IHos_V,INur_V,IOff_V,IRes_V,ISch_V,ISho_V,IHome_V,IAdu,IPen,IChi,IInf,DAdul,DPen,DChi,DInf,DHome,DHospital,DCareHome,DAdditional,NumHospital,HospitalisedToday,SecInfections,GenerationTime
0,21,909886,69,16,18,4,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,25.0,7.28
0,22,909863,75,22,24,5,0,11,6,2,4,0,2,1,0,0,0,4,0,0,0,0,0,0,1,1,2,12,3,2,0,0,0,0,0,0,0,0,0,1,0,48.0,11.354166666666666
0,23,909835,89,29,27,4,0,16,4,0,0,2,4,0,0,0,0,12,0,0,0,0,0,2,3,1,0,17,3,4,0,0,0,0,0,0,0,0,0,0,0,35.0,10.0
0,24,909813,106,29,28,3,0,21,3,0,1,0,5,0,2,0,0,8,0,0,0,0,0,1,1,0,1,14,3,1,1,0,0,0,0,0,0,0,0,2,2,49.0,14.122448979591837
0,25,909780,127,34,29,7,0,23,3,6,1,1,2,1,5,0,0,11,0,0,0,0,0,0,2,1,0,25,1,4,0,0,0,0,0,0,0,0,0,5,3,68.0,8.5
0,26,909768,124,41,31,8,0,28,2,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,1,7,2,0,1,0,0,0,0,0,0,0,0,6,1,22.0,6.045454545454546
0,27,909755,121,47,34,10,0,33,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,7,1,26.0,10.73076923076923
0,28,909722,130,61,39,10,0,38,7,4,0,0,6,1,0,0,0,14,0,0,0,0,0,0,0,1,0,20,2,3,1,0,0,0,0,0,0,0,0,7,0,72.0,8.833333333333334
0,29,909683,145,70,48,10,0,44,13,1,1,0,7,0,0,1,0,12,0,0,0,1,0,1,0,0,2,17,4,0,5,0,0,0,0,0,0,0,0,7,1,88.0,9.272727272727273
0,30,909641,158,78,57,10,0,56,7,2,2,0,2,0,0,1,0,18,0,0,0,0,0,7,0,0,3,20,7,7,1,0,0,0,0,0,0,0,0,7,1,101.0,9.435643564356436
0,31,909598,178,91,59,10,0,64,7,3,3,0,10,0,0,0,0,16,0,0,0,0,0,1,0,2,1,25,5,2,4,0,0,0,0,0,0,0,0,7,1,99.0,8.555555555555555
0,32,909551,200,98,63,13,0,75,6,4,0,0,6,0,3,0,0,11,0,0,0,0,0,1,9,4,3,23,5,11,2,0,0,0,0,0,0,0,0,8,1,108.0,8.953703703703704
0,33,909490,230,107,60,16,1,96,10,0,5,0,0,3,0,2,0,31,0,0,0,0,0,4,0,4,2,34,11,6,0,0,1,0,0,0,1,0,0,13,5,141.0,9.063829787234043
0,34,909446,244,119,61,18,1,111,4,0,7,0,0,1,0,0,0,24,0,0,0,0,0,4,0,2,2,28,3,8,1,0,0,0,0,0,0,0,0,13,2,148.0,8.45945945945946
0,35,909380,269,134,67,18,2,130,10,8,4,1,6,0,4,1,0,14,0,0,0,0,0,4,9,3,2,38,3,10,5,0,1,0,0,1,0,0,0,14,3,147.0,10.068027210884354
0,36,909293,322,141,78,20,2,144,12,7,2,0,6,1,13,0,0,17,0,0,0,3,0,9,15,0,2,48,4,18,5,0,0,0,0,0,0,0,0,14,2,251.0,9.211155378486056
0,37,909198,370,153,92,21,2,164,9,1,1,0,15,3,11,0,0,31,0,0,0,2,0,7,9,4,2,55,9,16,6,0,0,0,0,0,0,0,0,14,1,221.0,8.371040723981901
0,38,909096,413,174,106,27,2,182,7,12,5,0,17,1,8,2,0,24,0,0,0,0,0,5,9,9,3,72,11,10,2,0,0,0,0,0,0,0,0,16,3,287.0,9.10801393728223
0,39,908967,479,190,131,28,2,203,13,10,11,0,18,3,8,3,0,31,0,0,0,2,0,8,20,1,1,78,8,25,5,0,0,0,0,0,0,0,0,15,0,347.0,9.440922190201729
0,40,908868,524,188,148,27,2,243,8,0,11,0,0,2,0,4,0,51,0,0,0,0,0,8,0,11,4,62,14,13,2,0,0,0,0,0,0,0,0,14,2,209.0,8.205741626794259
0,41,908775,552,212,148,25,2,286,5,0,8,0,0,8,0,4,0,50,0,0,0,0,0,10,0,2,6,56,14,15,3,0,0,0,0,0,0,0,0,13,2,135.0,7.725925925925926
0,42,908590,648,242,177,24,2,317,9,5,6,2,14,5,16,1,0,66,0,0,0,2,0,11,44,3,1,93,15,61,7,0,0,0,0,0,0,0,0,14,3,447.0,8.243847874720357
0,43,908383,769,272,184,30,2,360,14,6,4,2,14,4,20,3,0,82,0,0,0,2,0,4,38,11,3,119,13,51,10,0,0,0,0,0,0,0,0,16,4,456.0,8.478070175438596
0,44,908193,857,307,208,28,3,404,12,12,5,1,22,1,26,1,0,58,0,0,0,1,0,7,31,8,5,112,18,40,8,0,1,0,0,0,1,0,0,15,2,502.0,7.539840637450199
0,45,907922,1017,343,234,31,4,449,11,18,21,1,26,5,31,3,0,73,0,0,0,1,0,14,54,11,2,164,22,66,8,1,0,0,0,1,0,0,0,18,4,647.0,7.550231839258115
0,46,907658,1155,393,252,32,5,505,7,17,14,1,27,2,29,3,0,86,0,0,0,1,0,9,50,11,7,147,32,65,13,1,0,0,0,1,0,0,0,20,3,489.0,7.47239263803681
0,47,907486,1186,445,288,40,6,549,10,0,25,0,0,2,0,5,0,91,0,0,0,0,0,21,0,8,10,111,19,22,10,0,1,0,0,1,0,0,0,25,6,251.0,7.195219123505976
0,48,907247,1249,522,326,42,6,608,9,0,18,0,0,11,0,7,0,142,1,0,0,0,0,24,0,10,17,154,28,35,13,0,0,0,0,0,0,0,0,27,6,268.0,6.955223880597015
0,49,906818,1463,607,379,42,7,684,12,16,10,5,27,6,66,1,0,138,0,0,0,2,0,22,113,7,4,230,30,138,19,0,1,0,0,1,0,0,0,28,6,647.0,7.7727975270479135
0,50,906315,1756,676,421,50,8,774,10,17,11,1,43,12,67,6,0,136,0,0,0,1,0,20,149,21,9,267,39,173,14,1,0,0,0,1,0,0,0,33,8,684.0,8.736842105263158
0,51,905744,2079,771,465,62,10,869,13,30,6,4,32,10,82,6,0,164,0,0,0,2,0,31,169,11,11,311,34,197,16,0,2,0,0,0,2,0,0,43,11,668.0,8.1437125748503
0,52,905121,2442,850,520,69,10,988,13,29,34,0,38,8,88,10,0,167,0,0,0,3,0,42,169,10,12,340,40,207,23,0,0,0,0,0,0,0,0,47,5,786.0,8.888040712468193
0,53,904471,2802,957,574,75,10,1111,11,22,44,2,40,13,92,9,0,187,3,0,0,3,0,25,175,15,9,362,37,221,19,0,0,0,0,0,0,0,0,49,7,809.0,8.669962917181707
0,54,904013,2876,1114,665,86,12,1234,10,0,54,0,0,11,0,9,1,250,0,0,0,0,0,67,0,32,24,293,72,56,27,0,2,0,0,2,0,0,0,55,11,426.0,8.852112676056338
0,55,903631,2842,1287,743,93,14,1390,12,0,16,0,0,0,0,6,0,329,1,0,2,0,0,0,0,12,6,234,50,69,19,1,1,0,0,0,2,0,0,63,11,252.0,7.968253968253968
0,56,903260,2747,1460,848,104,15,1566,0,10,4,0,16,0,0,5,0,322,2,0,3,0,0,0,0,6,3,228,48,73,22,1,0,0,0,0,1,0,0,68,12,228.0,8.425438596491228
0,57,902777,2731,1634,966,119,16,1757,0,12,6,0,17,0,0,2,0,416,5,0,0,0,0,0,0,16,9,305,68,76,34,0,1,0,0,0,1,0,0,78,15,303.0,8.217821782178218
0,58,902268,2726,1834,1062,135,21,1954,0,14,6,0,17,0,0,5,1,439,1,0,2,0,0,0,0,13,11,323,51,95,40,2,3,0,0,2,3,0,0,89,14,354.0,8.824858757062147
0,59,901768,2746,1960,1139,157,22,2208,0,7,29,0,24,0,0,2,0,398,6,0,6,0,0,0,0,13,15,319,60,88,33,1,0,0,0,1,0,0,0,97,13,344.0,9.005813953488373
0,60,901286,2779,2030,1211,188,22,2484,0,16,23,0,20,0,0,3,0,390,1,0,10,0,0,0,0,10,9,291,56,99,36,0,0,0,0,0,0,0,0,106,22,341.0,8.929618768328446
0,61,900837,2738,2117,1237,222,25,2824,0,0,19,0,0,0,0,3,1,375,2,0,10,0,0,0,0,20,19,257,59,91,42,1,2,0,0,1,2,0,0,127,28,349.0,8.449856733524355
0,62,900409,2662,2215,1265,241,25,3183,0,0,19,0,0,0,0,7,0,358,6,0,4,0,0,0,0,17,17,260,56,75,37,0,0,0,0,0,0,0,0,135,19,270.0,8.592592592592593
0,63,899984,2605,2269,1293,258,27,3564,0,19,9,0,31,0,0,2,3,330,4,0,3,0,0,0,0,11,13,262,51,85,27,1,1,0,0,1,1,0,0,149,26,278.0,8.028776978417266
0,64,899592,2522,2308,1327,275,30,3946,0,18,12,0,36,0,0,8,4,276,2,0,3,0,0,0,0,22,11,259,37,63,33,1,2,0,0,3,0,0,0,156,25,345.0,8.626086956521739
0,65,899216,2458,2329,1318,292,34,4353,0,17,9,0,28,0,0,4,2,275,8,0,2,0,0,0,0,18,13,227,46,68,35,2,2,0,0,1,3,0,0,165,21,302.0,8.496688741721854
0,66,898862,2384,2322,1297,313,39,4783,0,19,23,0,35,0,0,6,0,228,10,0,4,0,0,0,0,22,7,236,45,56,17,3,2,0,0,3,2,0,0,180,33,315.0,7.853968253968254
0,67,898496,2330,2327,1268,326,41,5212,0,31,27,0,32,0,0,4,2,231,4,0,10,0,0,0,0,13,12,242,35,59,30,1,1,0,0,0,1,1,0,182,23,284.0,8.383802816901408
0,68,898157,2238,2316,1251,347,45,5646,0,0,31,0,0,0,0,4,2,247,10,0,4,0,0,0,0,21,20,204,50,67,18,2,2,0,0,3,1,0,0,188,22,269.0,9.524163568773234
0,69,897868,2115,2278,1249,366,52,6072,0,0,23,0,0,0,0,7,4,206,9,0,6,0,0,0,0,15,19,155,45,66,23,1,6,0,0,4,3,0,0,202,30,185.0,8.216216216216216
0,70,897541,2046,2242,1233,370,57,6511,0,18,15,0,32,0,0,8,5,199,9,0,5,0,0,0,0,17,19,210,45,49,23,2,3,0,0,3,1,1,0,214,30,242.0,8.987603305785123
0,71,897206,1998,2222,1213,374,61,6926,0,27,11,0,42,0,0,3,3,203,10,0,3,0,0,0,0,16,17,215,45,50,25,3,1,0,0,3,1,0,0,227,32,276.0,8.583333333333334
0,72,896888,1948,2180,1182,387,66,7349,0,20,16,0,31,0,0,8,2,193,17,0,3,0,0,0,0,15,13,202,42,51,23,1,4,0,0,4,1,0,0,238,34,282.0,7.932624113475177
0,73,896560,1948,2104,1142,393,67,7786,0,24,31,0,27,0,0,10,5,192,10,0,8,0,0,0,0,13,8,233,33,47,15,0,1,0,0,1,0,0,0,246,32,266.0,8.586466165413533
0,74,896272,1886,2034,1082,396,69,8261,0,25,23,0,32,0,0,3,2,168,7,0,5,0,0,0,0,11,12,196,29,46,17,1,1,0,0,1,1,0,0,250,27,264.0,8.742424242424242
0,75,896027,1808,1957,1064,386,72,8686,0,0,21,0,0,0,0,5,3,181,5,0,4,0,0,0,0,12,14,156,41,35,13,0,3,0,0,2,1,0,0,238,19,181.0,7.740331491712707
0,76,895768,1735,1910,1032,382,79,9094,0,0,20,0,0,0,0,7,2,190,10,0,5,0,0,0,0,17,8,160,38,48,13,1,6,0,0,1,5,1,0,228,23,231.0,7.779220779220779
0,77,895498,1678,1843,996,380,83,9522,0,22,14,0,26,0,0,2,3,171,8,0,6,0,0,0,0,13,5,181,34,36,19,2,2,0,0,3,1,0,0,228,29,214.0,8.626168224299066
0,78,895246,1614,1806,960,362,90,9922,0,13,18,0,39,0,0,3,3,147,4,0,4,0,0,0,0,11,10,168,35,36,13,3,4,0,0,6,1,0,0,216,12,200.0,8.355
0,79,894978,1583,1741,953,362,97,10286,0,29,12,0,32,0,0,4,5,161,5,0,4,0,0,0,0,11,5,191,24,41,12,2,5,0,0,4,1,2,0,224,27,226.0,8.216814159292035
0,80,894705,1590,1686,933,347,101,10638,0,24,21,0,25,0,0,3,3,160,14,0,3,0,0,0,0,9,11,187,40,27,19,0,4,0,0,1,1,2,0,212,18,246.0,9.134146341463415
0,81,894438,1565,1631,911,330,104,11021,0,13,34,0,27,0,0,4,3,160,5,0,7,0,0,0,0,8,6,182,23,47,15,1,2,0,0,2,1,0,0,205,10,243.0,8.131687242798353
0,82,894189,1533,1578,914,327,106,11353,0,0,30,0,0,0,0,4,2,183,1,0,6,0,0,0,0,14,9,157,36,41,15,0,2,0,0,0,2,0,0,205,24,167.0,9.305389221556887
0,83,893983,1452,1528,919,317,110,11691,0,0,16,0,0,0,0,4,1,158,5,0,3,0,0,0,0,11,8,129,26,35,16,0,4,0,0,1,2,1,0,198,18,122.0,9.459016393442623
0,84,893716,1470,1485,896,297,115,12021,0,23,9,0,25,0,0,3,4,171,10,0,1,0,0,0,0,16,5,181,36,34,16,1,4,0,0,1,2,2,0,186,13,231.0,9.493506493506494
0,85,893493,1415,1484,871,287,118,12332,0,18,9,0,22,0,0,1,2,152,4,0,1,0,0,0,0,4,10,155,17,35,16,1,2,0,0,1,2,0,0,189,18,172.0,8.918604651162791
0,86,893273,1402,1417,842,279,120,12667,0,22,14,0,24,0,0,0,2,136,3,0,5,0,0,0,0,7,7,153,22,26,19,0,2,0,0,0,2,0,0,189,21,182.0,8.604395604395604
0,87,893074,1345,1386,807,281,125,12982,0,13,16,0,24,0,0,0,1,123,6,0,3,0,0,0,0,9,4,134,21,31,13,0,5,0,0,1,1,3,0,197,20,166.0,9.144578313253012
0,88,892879,1310,1339,781,278,134,13279,0,11,24,0,20,0,0,6,2,112,11,0,4,0,0,0,0,1,4,132,27,29,7,1,8,0,0,5,3,1,0,207,24,190.0,9.921052631578947
0,89,892691,1231,1324,765,278,136,13575,0,0,14,0,0,0,0,7,2,144,3,0,3,0,0,0,0,4,11,108,28,38,14,0,2,0,0,1,0,1,0,208,20,141.0,9.815602836879433
0,90,892533,1176,1316,729,275,139,13832,0,0,16,0,0,0,0,3,1,118,2,0,4,0,0,0,0,10,4,105,15,26,12,0,3,0,0,2,0,1,0,210,17,117.0,8.222222222222221
0,91,892364,1141,1264,714,261,142,14114,0,12,9,0,28,0,0,1,2,105,3,0,1,0,0,0,0,7,1,114,16,28,11,1,2,0,0,0,2,1,0,197,10,151.0,9.298013245033113
0,92,892169,1123,1248,697,246,142,14375,0,10,10,0,18,0,0,2,2,137,1,0,2,0,0,0,0,8,5,135,20,31,9,0,0,0,0,0,0,0,0,188,16,129.0,8.155038759689923
0,93,892007,1086,1206,668,244,146,14643,0,15,16,0,16,0,0,2,5,99,1,0,4,0,0,0,0,1,3,115,15,25,7,2,2,0,0,1,2,1,0,185,22,168.0,8.369047619047619
0,94,891821,1054,1206,655,238,149,14877,0,15,23,0,16,0,0,0,2,108,2,0,7,0,0,0,0,9,4,138,12,27,9,2,1,0,0,2,0,1,0,180,17,189.0,8.936507936507937
0,95,891645,1036,1155,649,238,154,15123,0,19,27,0,13,0,0,2,3,94,3,0,2,0,0,0,0,2,11,126,17,25,8,0,5,0,0,1,3,1,0,185,13,149.0,8.248322147651006
0,96,891460,1059,1102,591,232,156,15400,0,0,28,0,0,0,0,2,2,128,6,0,3,0,0,0,0,7,9,124,20,30,11,1,1,0,0,0,1,1,0,182,12,139.0,8.215827338129497
0,97,891312,1035,1069,592,221,157,15614,0,0,20,0,0,0,0,5,3,102,6,0,5,0,0,0,0,6,1,99,17,24,8,0,1,0,0,1,0,0,0,172,4,125.0,9.512
0,98,891129,1062,1025,562,219,161,15842,0,19,9,0,31,0,0,5,5,91,4,0,3,0,0,0,0,6,10,132,23,22,6,1,3,0,0,3,1,0,0,179,21,151.0,8.655629139072847
0,99,890981,1042,1001,547,212,165,16052,0,7,7,0,16,0,0,2,2,105,0,0,1,0,0,0,0,3,5,95,13,25,15,1,3,0,0,1,2,1,0,177,9,94.0,7.851063829787234
0,100,890820,1025,1002,550,209,166,16228,0,18,8,0,11,0,0,3,1,106,2,0,2,0,0,0,0,7,3,103,24,18,16,0,1,0,0,0,1,0,0,178,11,122.0,9.51639344262295
0,101,890606,1054,988,548,199,167,16438,0,29,20,0,22,0,0,3,2,113,3,0,8,0,0,0,0,4,10,150,26,30,8,1,0,0,0,0,1,0,0,169,7,177.0,8.203389830508474
0,102,890452,1009,988,553,197,168,16633,0,15,16,0,28,0,0,1,2,73,5,0,3,0,0,0,0,7,4,112,21,18,3,0,1,0,0,1,0,0,0,169,13,177.0,8.59322033898305
0,103,890307,991,946,544,183,173,16856,0,0,14,0,0,0,0,3,3,112,4,0,1,0,0,0,0,5,3,93,20,19,13,1,4,0,0,1,1,3,0,163,12,101.0,7.752475247524752
0,104,890185,941,930,545,175,179,17045,0,0,23,0,0,0,0,1,1,81,3,0,3,0,0,0,0,5,5,81,20,12,9,2,4,0,0,3,2,1,0,164,10,134.0,8.029850746268657
0,105,890058,904,898,540,184,180,17236,0,11,6,0,14,0,0,0,2,73,10,0,1,0,0,0,0,7,3,84,21,15,7,1,0,0,0,1,0,0,0,174,18,112.0,7.535714285714286
0,106,889913,864,896,531,184,182,17430,0,9,4,0,23,0,0,5,2,90,4,0,1,0,0,0,0,4,3,104,13,22,6,0,2,0,0,1,1,0,0,168,9,111.0,8.81081081081081
0,107,889775,836,891,526,174,188,17610,0,16,10,0,8,0,0,4,1,90,2,0,2,0,0,0,0,3,2,92,22,19,5,1,5,0,0,3,3,0,0,162,8,124.0,9.298387096774194
0,108,889580,866,869,523,178,190,17794,0,10,23,0,28,0,0,1,5,106,8,0,3,0,0,0,0,10,1,137,23,28,7,0,2,0,0,1,1,0,0,161,10,168.0,8.583333333333334
0,109,889431,871,849,498,178,190,17983,0,12,15,0,17,0,0,1,1,82,4,0,7,0,0,0,0,8,2,104,15,23,7,0,0,0,0,0,0,0,0,158,11,142.0,8.070422535211268
0,110,889296,858,837,472,179,191,18167,0,0,26,0,0,0,0,2,3,81,8,0,5,0,0,0,0,7,3,82,22,26,5,0,1,0,0,0,1,0,0,163,13,113.0,8.761061946902656
0,111,889187,829,825,472,177,195,18315,0,0,13,0,0,0,0,2,4,74,3,0,5,0,0,0,0,3,5,65,14,23,7,0,4,0,0,1,1,2,0,161,9,65.0,10.261538461538462
0,112,889056,834,795,444,172,197,18502,0,16,4,0,16,0,0,3,1,83,1,0,0,0,0,0,0,5,2,90,13,21,7,2,0,0,0,1,1,0,0,158,11,120.0,10.375
0,113,888923,807,775,436,169,197,18693,0,14,6,0,15,0,0,1,0,90,4,0,0,0,0,0,0,2,1,92,16,19,6,0,0,0,0,0,0,0,0,159,14,113.0,7.884955752212389
0,114,888787,789,768,454,158,200,18844,0,10,7,0,26,0,0,2,2,72,6,0,1,0,0,0,0,3,7,91,21,17,7,1,2,0,0,2,1,0,0,154,4,149.0,8.89261744966443
0,115,888652,797,761,439,154,204,18993,0,6,9,0,6,0,0,2,2,97,6,0,1,0,0,0,0,4,2,78,21,28,8,2,2,0,0,2,2,0,0,156,12,102.0,8.647058823529411
0,116,888512,807,750,422,162,205,19142,0,7,23,0,13,0,0,0,5,71,12,0,2,0,0,0,0,3,4,101,20,16,3,0,1,0,0,0,1,0,0,161,14,134.0,9.470149253731343
0,117,888413,763,739,439,155,207,19284,0,0,14,0,0,0,0,2,2,67,1,0,4,0,0,0,0,5,4,64,8,22,5,1,1,0,0,0,1,1,0,158,8,97.0,8.876288659793815
0,118,888316,711,738,442,152,210,19431,0,0,10,0,0,0,0,2,1,70,1,0,2,0,0,0,0,4,7,68,8,16,5,1,2,0,0,1,2,0,0,155,10,64.0,8.359375
0,119,888203,688,737,433,156,210,19573,0,13,9,0,17,0,0,3,4,62,2,0,0,0,0,0,0,2,1,79,11,20,3,0,0,0,0,0,0,0,0,158,8,92.0,9.847826086956522
0,120,888097,667,730,424,155,212,19715,0,5,5,0,19,0,0,2,3,64,3,0,0,0,0,0,0,2,3,75,11,15,5,0,2,0,0,1,0,1,0,162,10,86.0,8.023255813953488
0,121,887977,655,718,408,157,214,19871,0,7,8,0,14,0,0,2,3,75,6,0,2,0,0,0,0,1,2,80,18,13,9,0,2,0,0,1,0,1,0,154,8,98.0,10.0
0,122,887851,680,688,385,164,214,20018,0,5,11,0,12,0,0,3,3,75,4,0,2,0,0,0,0,9,2,88,11,20,7,0,0,0,0,0,0,0,0,160,14,120.0,8.583333333333334
0,123,887732,693,671,369,154,218,20163,0,9,20,0,18,0,0,2,3,57,2,0,4,0,0,0,0,3,1,91,9,11,8,2,2,0,0,1,2,1,0,159,6,124.0,8.46774193548387
0,124,887637,653,663,356,162,221,20308,0,0,19,0,0,0,0,1,1,66,1,0,1,0,0,0,0,2,4,62,14,16,3,0,3,0,0,2,1,0,0,167,17,77.0,10.571428571428571
0,125,887547,622,643,352,153,225,20458,0,0,15,0,0,0,0,2,2,62,1,0,3,0,0,0,0,5,0,63,8,13,6,2,2,0,0,2,2,0,0,162,3,94.0,9.095744680851064
0,126,887431,639,627,344,152,226,20581,0,8,5,0,23,0,0,1,2,65,1,0,2,0,0,0,0,4,5,92,9,11,4,0,1,0,0,0,0,1,0,161,6,103.0,9.194174757281553
0,127,887347,600,627,340,152,228,20706,0,7,7,0,13,0,0,1,1,48,0,0,1,0,0,0,0,4,2,62,5,12,5,0,2,0,0,0,0,2,0,163,10,88.0,8.625
0,128,887230,618,612,321,154,229,20836,0,3,8,0,18,0,0,2,0,78,1,0,0,0,0,0,0,3,4,78,10,20,9,0,1,0,0,0,1,0,0,168,9,106.0,9.735849056603774
0,129,887129,623,605,310,136,236,20961,0,5,18,0,11,0,0,1,0,54,2,0,5,0,0,0,0,3,2,73,9,12,7,3,4,0,0,1,5,1,0,163,5,89.0,8.134831460674157
0,130,887048,588,609,315,123,240,21077,0,6,14,0,6,0,0,1,0,40,3,0,1,0,0,0,0,6,4,53,14,11,3,1,3,0,0,2,0,2,0,158,3,89.0,9.067415730337078
0,131,886964,576,609,305,114,240,21192,0,0,5,0,0,0,0,3,0,67,1,0,3,0,0,0,0,2,3,51,13,15,5,0,0,0,0,0,0,0,0,149,6,51.0,8.803921568627452
0,132,886880,549,597,305,110,240,21319,0,0,14,0,0,0,0,0,0,63,0,0,1,0,0,0,0,1,5,64,5,12,3,0,0,0,0,0,0,0,0,146,5,68.0,9.514705882352942
0,133,886792,542,582,306,106,242,21430,0,9,1,0,14,0,0,3,1,47,5,0,0,0,0,0,0,7,1,63,13,6,6,1,1,0,0,2,0,0,0,148,5,83.0,8.36144578313253
0,134,886696,548,573,299,99,243,21542,0,2,7,0,6,0,0,0,1,65,8,0,1,0,0,0,0,1,5,57,18,10,11,0,1,0,0,0,1,0,0,144,4,61.0,8.131147540983607
0,135,886613,532,565,299,93,244,21654,0,6,6,0,8,0,0,3,1,53,1,0,1,0,0,0,0,2,2,63,6,10,4,0,1,0,0,0,1,0,0,142,6,72.0,8.902777777777779
0,136,886499,547,552,295,97,244,21766,0,5,22,0,16,0,0,2,1,61,0,0,1,0,0,0,0,4,2,91,5,13,5,0,0,0,0,0,0,0,0,142,5,127.0,8.48031496062992
0,137,886394,554,534,303,94,246,21875,0,7,21,0,15,0,0,1,0,46,4,0,3,0,0,0,0,4,4,76,12,15,2,1,1,0,0,2,0,0,0,140,5,109.0,8.20183486238532
