iter,day,H,L,A,P1,P2,D,R,ISeed,ICs_W,IHos_W,INur_W,IOff_W,IRes_W,ISch_W,ISho_W,ICHome_W,IHome_I,ICHome_R,ICs_V,IHos_V,INur_V,IOff_V,IRes_V,ISch_V,ISho_V,IHome_V,IAdu,IPen,IChi,IInf,DAdul,DPen,DChi,DInf,DHome,DHospital,DCareHome,SecInfections,GenerationTime
0,25,909843,95,28,18,0,0,16,1,5,0,0,1,0,4,0,0,4,0,0,0,0,0,2,4,1,0,12,4,4,1,0,0,0,0,0,0,0,68.0,12.073529411764707
0,26,909835,94,33,22,0,0,16,2,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,17.0,9.411764705882353
0,27,909816,94,43,26,0,0,21,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,9,3,1,2,0,0,0,0,0,0,0,33.0,10.636363636363637
0,28,909797,97,46,32,2,0,26,1,1,5,0,1,0,0,1,0,7,0,0,0,0,0,1,0,1,1,15,1,2,0,0,0,0,0,0,0,0,56.0,10.071428571428571
0,29,909774,107,51,33,2,0,33,4,3,2,0,1,0,0,2,0,8,0,0,0,0,0,2,0,0,1,16,2,1,0,0,0,0,0,0,0,0,51.0,9.92156862745098
0,30,909751,112,51,41,2,0,43,3,0,3,0,0,0,0,2,0,11,0,0,0,0,0,2,0,1,1,10,4,3,3,0,0,0,0,0,0,0,70.0,10.32857142857143
0,31,909716,133,51,40,3,0,57,1,7,7,0,3,0,0,0,0,15,1,0,0,0,0,0,0,1,0,27,3,3,1,0,0,0,0,0,0,0,88.0,10.920454545454545
0,32,909658,173,55,41,3,0,70,4,2,8,1,0,0,7,1,0,12,0,0,0,0,0,5,17,1,0,31,3,19,1,0,0,0,0,0,0,0,193.0,9.66839378238342
0,33,909626,184,62,47,3,0,78,7,0,3,0,0,1,0,0,0,15,0,0,0,0,0,4,0,1,1,17,5,3,0,0,0,0,0,0,0,0,102.0,9.911764705882353
0,34,909594,194,69,53,2,0,88,7,0,3,0,0,0,0,0,0,14,0,0,0,0,0,4,0,2,2,14,3,4,4,0,0,0,0,0,0,0,121.0,8.305785123966942
0,35,909530,234,76,55,4,0,101,7,8,3,0,0,1,9,1,0,11,1,0,0,0,0,4,18,1,0,29,3,23,2,0,0,0,0,0,0,0,258.0,10.263565891472869
0,36,909448,284,83,60,7,0,118,6,7,6,1,2,1,16,0,0,12,0,0,0,0,0,3,26,1,1,41,2,30,3,0,0,0,0,0,0,0,280.0,9.95
0,37,909366,323,101,68,8,0,134,6,3,6,0,6,0,11,1,0,20,0,0,0,1,0,5,19,3,1,40,7,25,4,0,0,0,0,0,0,0,330.0,9.315151515151515
0,38,909261,390,120,80,9,0,140,5,4,16,0,5,4,13,1,0,22,0,0,0,0,0,3,24,4,4,58,7,33,2,0,0,0,0,0,0,0,365.0,9.052054794520547
0,39,909145,452,138,96,10,0,159,1,9,5,0,5,1,22,2,0,34,0,0,0,0,0,6,30,0,1,63,8,40,4,0,0,0,0,0,0,0,314.0,8.955414012738853
0,40,909070,467,159,107,13,0,184,3,0,13,0,0,3,0,1,0,44,0,0,0,0,0,5,0,2,4,51,4,13,4,0,0,0,0,0,0,0,204.0,8.82843137254902
0,41,908964,513,177,121,12,0,213,8,0,14,0,0,9,0,2,0,52,0,0,0,0,0,11,0,6,4,69,11,15,3,0,0,0,0,0,0,0,261.0,8.310344827586206
0,42,908754,651,205,147,12,1,230,8,11,13,0,7,3,34,2,0,51,3,0,0,0,0,11,61,3,3,105,18,71,8,0,1,0,0,1,0,0,630.0,8.380952380952381
0,43,908553,768,241,170,10,1,257,2,11,11,0,4,2,39,5,1,56,2,0,0,0,0,5,59,3,1,105,15,70,9,0,0,0,0,0,0,0,557.0,8.454219030520646
0,44,908300,934,264,201,12,1,288,5,18,4,0,8,3,36,5,1,60,1,0,0,0,0,11,89,7,5,115,23,103,7,0,0,0,0,0,0,0,661.0,7.868381240544629
0,45,908013,1095,325,228,14,1,324,6,19,19,1,12,4,46,1,0,62,2,0,0,2,0,7,99,2,5,148,18,109,6,0,0,0,0,0,0,0,788.0,7.653553299492386
0,46,907677,1297,381,259,18,1,367,7,16,17,1,15,4,59,2,1,70,0,0,0,0,0,20,117,4,3,172,20,130,7,0,0,0,0,0,0,0,839.0,7.469606674612634
0,47,907441,1356,464,294,25,1,419,8,0,25,0,0,13,0,2,0,128,2,0,0,0,0,35,0,15,8,160,27,28,13,0,0,0,0,0,0,0,380.0,7.363157894736842
0,48,907196,1387,568,349,31,3,466,7,0,20,0,0,6,0,5,0,158,2,0,0,0,0,27,0,11,9,150,38,38,12,1,1,0,0,2,0,0,360.0,7.7444444444444445
0,49,906573,1757,682,411,36,3,538,7,29,27,1,21,4,113,3,0,157,1,0,0,1,0,23,219,13,4,317,35,245,19,0,0,0,0,0,0,0,1092.0,8.171245421245422
0,50,905919,2182,790,447,36,3,623,4,23,25,1,16,14,108,5,1,163,1,0,0,0,0,27,252,11,3,306,45,283,16,0,0,0,0,0,0,0,949.0,8.412012644889357
0,51,905200,2650,884,491,47,3,725,6,28,29,1,20,11,130,9,0,182,1,0,0,2,0,17,260,9,14,353,36,304,20,0,0,0,0,0,0,0,1082.0,9.060998151571164
0,52,904330,3172,1020,574,54,3,847,8,33,60,0,23,7,129,12,0,230,3,0,0,2,0,26,308,19,10,420,58,368,16,0,0,0,0,0,0,0,1254.0,9.131578947368421
0,53,903335,3798,1194,659,64,3,947,8,34,66,2,24,11,184,3,1,227,2,0,0,1,0,40,364,19,9,505,51,399,32,0,0,0,0,0,0,0,1408.0,9.296164772727273
0,54,902737,3955,1379,743,85,3,1098,7,0,49,0,0,12,0,15,1,387,1,0,0,0,0,70,0,30,26,380,83,82,46,0,0,0,0,0,0,0,568.0,9.591549295774648
0,55,902204,3884,1619,911,82,3,1297,9,0,19,0,0,0,0,3,0,478,2,0,3,0,0,0,0,10,9,334,56,97,37,0,0,0,0,0,0,0,402.0,9.007462686567164
0,56,901591,3868,1894,1063,94,4,1486,0,15,29,0,16,0,0,4,2,518,4,0,6,0,0,0,0,13,6,367,63,127,56,0,1,0,0,1,0,0,495.0,9.074747474747475
0,57,900904,3884,2150,1226,110,4,1722,0,19,17,0,16,0,0,6,2,598,2,0,3,0,0,0,0,13,11,438,73,128,48,0,0,0,0,0,0,0,490.0,9.106122448979592
0,58,900206,3896,2413,1358,126,5,1996,0,18,31,0,21,0,0,4,0,588,5,0,4,0,0,0,0,13,14,458,65,120,55,0,1,0,0,1,0,0,511.0,8.7866927592955
0,59,899414,4016,2620,1470,147,6,2327,0,27,42,0,21,0,0,5,0,658,2,0,7,0,0,0,0,19,11,492,84,150,66,0,1,0,0,0,0,1,602.0,9.415282392026578
0,60,898676,4086,2794,1568,171,7,2698,0,24,41,0,36,0,0,13,2,590,2,0,4,0,0,0,0,11,15,481,78,134,45,0,1,0,0,1,0,0,566.0,9.720848056537102
0,61,898029,4054,2930,1692,184,10,3101,0,0,35,0,0,0,0,5,2,557,2,0,8,0,0,0,0,21,17,414,65,125,43,0,3,0,0,1,1,1,481.0,9.384615384615385
0,62,897373,4023,3022,1738,218,12,3614,0,0,63,0,0,0,0,0,2,541,4,0,5,0,0,0,0,27,14,427,63,115,51,0,2,0,0,0,2,0,499.0,9.170340681362726
0,63,896747,3944,3171,1788,238,17,4095,0,26,54,0,32,0,0,9,2,460,4,0,5,0,0,0,0,20,14,384,60,136,46,0,5,0,0,3,2,0,538.0,9.174721189591079
0,64,896125,3861,3275,1838,267,21,4613,0,24,54,0,35,0,0,13,1,459,4,0,5,0,0,0,0,20,7,397,60,124,41,1,3,0,0,3,1,0,534.0,9.664794007490636
0,65,895511,3805,3324,1834,289,22,5215,0,26,48,0,56,0,0,5,1,427,5,0,10,0,0,0,0,19,17,412,42,113,47,0,1,0,0,1,0,0,558.0,8.85125448028674
0,66,894901,3733,3395,1850,315,27,5779,0,26,87,0,30,0,0,9,4,398,7,0,11,0,0,0,0,24,14,385,66,112,47,0,5,0,0,1,4,0,581.0,9.387263339070568
0,67,894318,3672,3434,1843,347,30,6356,0,30,92,0,43,0,0,5,0,366,10,0,6,0,0,0,0,19,12,392,52,102,37,1,2,0,0,0,3,0,576.0,9.309027777777779
0,68,893822,3507,3477,1858,358,31,6947,0,0,80,0,0,0,0,8,3,353,4,0,13,0,0,0,0,20,15,334,43,83,36,0,1,0,0,0,1,0,448.0,9.776785714285714
0,69,893294,3360,3443,1890,372,36,7605,0,0,90,0,0,0,0,8,0,364,7,0,17,0,0,0,0,24,18,338,60,92,38,0,5,0,0,1,3,1,532.0,8.919172932330827
0,70,892717,3322,3393,1878,393,43,8254,0,38,87,0,58,0,0,4,0,341,7,0,13,0,0,0,0,17,12,396,54,102,25,1,6,0,0,3,3,1,598.0,9.642140468227424
0,71,892215,3241,3372,1820,428,51,8873,0,25,71,0,52,0,0,8,2,294,12,0,9,0,0,0,0,12,17,331,59,83,29,2,6,0,0,4,4,0,513.0,9.035087719298245
0,72,891659,3204,3306,1836,409,58,9528,0,40,83,0,46,0,0,8,2,332,3,0,8,0,0,0,0,22,12,400,42,86,28,1,6,0,0,1,6,0,578.0,9.083044982698961
0,73,891145,3169,3251,1823,420,65,10127,0,26,105,0,51,0,0,8,1,276,5,0,17,0,0,0,0,12,13,374,40,70,30,2,5,0,0,3,4,0,551.0,8.834845735027223
0,74,890551,3206,3176,1799,439,71,10758,0,31,141,0,40,0,0,9,1,301,6,0,22,0,0,0,0,25,18,434,46,79,35,2,4,0,0,3,3,0,724.0,9.535911602209945
0,75,890023,3193,3125,1753,451,78,11377,0,0,117,0,0,0,0,7,3,351,10,0,11,0,0,0,0,16,13,365,63,69,31,0,7,0,0,3,4,0,580.0,9.525862068965518
0,76,889519,3129,3080,1729,446,84,12013,0,0,125,0,0,0,0,10,7,297,21,0,12,0,0,0,0,22,10,349,65,70,20,1,5,0,0,6,0,0,581.0,8.605851979345955
0,77,888959,3134,3015,1706,447,88,12651,0,26,113,0,57,0,0,7,1,296,12,0,12,0,0,0,0,30,6,402,52,65,41,0,4,0,0,2,2,0,634.0,9.667192429022082
0,78,888384,3170,2972,1671,444,99,13260,0,37,117,0,54,0,0,2,3,305,10,0,7,0,0,0,0,26,14,419,63,70,23,2,9,0,0,8,2,1,657.0,9.397260273972602
0,79,887830,3258,2894,1579,456,104,13879,0,42,90,0,42,0,0,6,0,331,4,0,6,0,0,0,0,14,19,396,61,72,25,1,4,0,0,2,3,0,579.0,9.692573402417962
0,80,887202,3310,2893,1596,444,110,14445,0,42,152,0,45,0,0,5,2,303,10,0,25,0,0,0,0,27,17,462,59,78,29,3,3,0,0,4,2,0,792.0,9.220959595959595
0,81,886585,3413,2860,1591,444,113,14994,0,38,154,0,64,0,0,4,4,296,13,0,19,0,0,0,0,14,11,464,53,74,26,0,3,0,0,2,0,1,777.0,8.957528957528957
0,82,886029,3408,2796,1611,438,119,15599,0,0,143,0,0,0,0,5,3,343,12,0,21,0,0,0,0,15,14,417,45,64,30,3,3,0,0,1,5,0,586.0,9.556313993174061
0,83,885491,3364,2776,1606,425,123,16215,0,0,160,0,0,0,0,7,2,313,8,0,17,0,0,0,0,20,11,383,58,73,24,1,3,0,0,2,2,0,560.0,8.794642857142858
0,84,884863,3373,2804,1638,424,127,16771,0,43,124,0,61,0,0,9,1,352,4,0,8,0,0,0,0,17,9,470,53,72,33,1,3,0,0,4,0,0,712.0,9.40870786516854
0,85,884230,3428,2772,1685,413,133,17339,0,54,107,0,56,0,0,10,3,356,11,0,13,0,0,0,0,14,9,468,56,84,25,0,6,0,0,2,4,0,636.0,9.397798742138365
0,86,883607,3448,2807,1734,431,137,17836,0,43,117,0,45,0,0,6,4,360,11,0,10,0,0,0,0,14,13,440,58,91,34,0,4,0,0,2,2,0,639.0,8.87793427230047
0,87,882914,3548,2847,1727,421,140,18403,0,46,201,0,45,0,0,7,1,349,8,0,16,0,0,0,0,14,6,531,57,81,24,0,3,0,0,3,0,0,833.0,9.006002400960384
0,88,882266,3613,2839,1751,410,147,18974,0,36,138,0,46,0,0,5,3,359,13,0,21,0,0,0,0,16,11,480,70,70,28,1,6,0,0,4,3,0,766.0,9.3733681462141
0,89,881623,3682,2832,1750,407,153,19553,0,0,178,0,0,0,0,4,7,373,9,0,30,0,0,0,0,18,24,490,56,70,27,0,6,0,0,4,1,1,738.0,9.28319783197832
0,90,880991,3683,2875,1821,403,159,20068,0,0,163,0,0,0,0,3,5,386,16,0,22,0,0,0,0,20,17,461,66,70,35,1,5,0,0,1,2,3,598.0,9.250836120401338
0,91,880273,3770,2901,1840,420,164,20632,0,36,143,0,55,0,0,6,6,398,18,0,22,0,0,0,0,27,7,530,73,76,39,3,2,0,0,2,3,0,753.0,9.50332005312085
0,92,879588,3828,2897,1886,432,168,21201,0,48,120,0,48,0,0,10,1,408,5,0,9,0,0,0,0,23,13,507,63,78,37,2,2,0,0,4,0,0,697.0,9.637015781922525
0,93,878932,3886,2915,1896,434,173,21764,0,43,125,0,48,0,0,8,8,367,14,0,11,0,0,0,0,19,13,481,61,86,28,0,5,0,0,1,3,1,714.0,8.711484593837534
0,94,878163,4026,2960,1862,441,178,22370,0,37,214,0,52,0,0,11,6,382,14,0,23,0,0,0,0,18,12,593,66,76,34,2,3,0,0,3,1,1,821.0,8.82095006090134
0,95,877470,4061,3008,1875,436,188,22962,0,43,191,0,42,0,0,5,8,331,9,0,34,0,0,0,0,20,10,548,50,70,25,2,8,0,0,5,3,2,781.0,9.55697823303457
0,96,876775,4067,3053,1923,425,195,23562,0,0,193,0,0,0,0,8,7,425,15,0,13,0,0,0,0,18,16,499,75,84,37,2,5,0,0,4,2,1,666.0,9.03903903903904
0,97,876088,4051,3131,1945,427,198,24160,0,0,180,0,0,0,0,5,1,427,11,0,27,0,0,0,0,18,18,480,72,94,41,0,3,0,0,1,0,2,647.0,9.434312210200927
0,98,875416,4038,3152,1963,449,208,24774,0,30,139,0,53,0,0,5,5,384,9,0,20,0,0,0,0,12,15,498,65,80,29,2,8,0,0,4,5,1,710.0,9.385915492957746
0,99,874686,4077,3192,1991,455,216,25383,0,54,135,0,57,0,0,6,7,416,10,0,17,0,0,0,0,17,11,561,55,87,27,0,8,0,0,4,3,1,752.0,9.613031914893616
0,100,873989,4110,3202,2025,456,225,25993,0,33,131,0,58,0,0,8,4,408,9,0,12,0,0,0,0,21,13,510,68,94,25,2,7,0,0,3,6,0,658.0,8.77659574468085
0,101,873238,4185,3229,2051,476,228,26593,0,40,188,0,57,0,0,6,9,389,9,0,29,0,0,0,0,17,7,582,60,78,31,0,3,0,0,1,0,2,782.0,9.214833759590793
0,102,872500,4223,3279,2071,473,233,27221,0,36,176,0,57,0,0,4,12,374,14,0,28,0,0,0,0,24,13,554,57,98,29,1,4,0,0,2,2,1,745.0,9.326174496644295
0,103,871760,4207,3318,2101,478,240,27896,0,0,185,0,0,0,0,8,4,469,11,0,31,0,0,0,0,20,12,533,70,93,44,0,7,0,0,1,4,2,659.0,8.735963581183611
0,104,871122,4125,3372,2129,485,250,28517,0,0,155,0,0,0,0,9,1,396,10,0,26,0,0,0,0,26,15,457,63,87,31,3,7,0,0,4,4,2,623.0,8.974317817014446
0,105,870419,4105,3417,2137,482,257,29183,0,49,126,0,53,0,0,4,7,418,4,0,13,0,0,0,0,14,15,513,69,87,34,3,4,0,0,3,2,2,658.0,9.486322188449847
0,106,869726,4086,3424,2131,493,260,29880,0,27,135,0,49,0,0,7,4,408,9,0,17,0,0,0,0,22,15,519,56,86,32,0,3,0,0,2,0,1,691.0,9.162083936324168
0,107,869021,4056,3466,2147,501,264,30545,0,32,131,0,68,0,0,5,10,406,10,0,14,0,0,0,0,20,9,533,64,87,21,0,4,0,0,1,2,1,694.0,9.037463976945245
0,108,868259,4130,3446,2134,525,273,31233,0,36,166,0,62,0,0,4,5,420,12,0,28,0,0,0,0,16,13,554,76,109,23,2,7,0,0,4,1,4,806.0,9.325062034739455
0,109,867522,4170,3438,2126,524,279,31941,0,34,176,0,49,0,0,8,8,389,7,0,32,0,0,0,0,18,16,579,47,77,34,1,5,0,0,3,2,1,816.0,9.47671568627451
0,110,866882,4113,3429,2133,517,288,32638,0,0,143,0,0,0,0,14,2,422,7,0,16,0,0,0,0,22,14,478,55,72,35,3,6,0,0,3,4,2,546.0,9.307692307692308
0,111,866238,4018,3458,2155,514,293,33324,0,0,154,0,0,0,0,5,3,401,7,0,39,0,0,0,0,21,14,466,66,73,39,2,3,0,0,2,3,0,627.0,9.228070175438596
0,112,865507,4031,3444,2162,514,302,34040,0,32,130,0,74,0,0,5,3,427,7,0,18,0,0,0,0,20,15,565,60,80,26,4,5,0,0,3,6,0,663.0,9.564102564102564
0,113,864755,4111,3461,2144,520,306,34703,0,50,123,0,72,0,0,6,6,431,10,0,18,0,0,0,0,23,13,534,73,111,34,1,3,0,0,2,1,1,705.0,9.011347517730496
0,114,864049,4110,3438,2155,526,315,35407,0,49,93,0,60,0,0,9,3,435,11,0,13,0,0,0,0,16,17,510,70,98,28,2,7,0,0,4,5,0,643.0,9.052877138413686
0,115,863341,4130,3451,2130,531,323,36094,0,37,139,0,52,0,0,7,4,404,11,0,24,0,0,0,0,17,13,524,50,98,36,1,7,0,0,4,2,2,695.0,9.894964028776979
0,116,862612,4159,3432,2149,540,336,36772,0,35,153,0,59,0,0,8,2,398,4,0,36,0,0,0,0,23,11,563,61,82,23,4,9,0,0,7,3,3,743.0,8.855989232839839
0,117,861926,4174,3393,2152,540,340,37475,0,0,139,0,0,0,0,6,0,461,8,0,39,0,0,0,0,18,15,497,52,107,30,1,3,0,0,2,2,0,658.0,9.06838905775076
0,118,861315,4066,3395,2146,539,349,38190,0,0,117,0,0,0,0,8,3,409,7,0,38,0,0,0,0,18,11,437,56,84,34,3,6,0,0,7,1,1,549.0,9.29872495446266
0,119,860639,4012,3409,2173,554,353,38860,0,38,113,0,63,0,0,5,7,387,8,0,22,0,0,0,0,16,17,486,65,98,27,1,3,0,0,1,2,1,683.0,9.169838945827232
0,120,860003,3952,3412,2174,538,362,39559,0,29,114,0,49,0,0,6,3,380,5,0,13,0,0,0,0,21,16,439,66,88,43,4,5,0,0,2,6,1,579.0,8.808290155440414
0,121,859321,3934,3413,2161,564,367,40240,0,49,100,0,68,0,0,7,4,394,12,0,17,0,0,0,0,19,12,503,58,84,37,1,4,0,0,4,1,0,684.0,9.146198830409357
0,122,858624,3964,3388,2122,572,371,40959,0,41,140,0,48,0,0,3,2,376,7,0,40,0,0,0,0,25,15,522,59,87,29,0,4,0,0,1,3,0,723.0,9.273858921161827
0,123,857916,4024,3410,2054,563,375,41658,0,45,130,0,57,0,0,7,2,397,9,0,36,0,0,0,0,16,9,531,50,96,31,1,3,0,0,1,2,1,694.0,9.30835734870317
0,124,857266,4027,3378,2034,549,378,42368,0,0,117,0,0,0,0,15,6,432,11,0,31,0,0,0,0,23,15,451,72,92,35,0,3,0,0,1,1,1,561.0,9.163992869875223
0,125,856647,3958,3383,2004,574,381,43053,0,0,100,0,0,0,0,5,3,426,7,0,34,0,0,0,0,29,15,439,55,87,38,2,1,0,0,2,0,1,534.0,9.739700374531836
0,126,855990,3944,3386,1968,558,384,43770,0,43,109,0,68,0,0,12,1,354,9,0,27,0,0,0,0,18,16,509,58,66,24,1,2,0,0,1,1,1,634.0,9.072555205047319
0,127,855325,3884,3412,1996,542,393,44448,0,55,113,0,67,0,0,7,1,383,5,0,16,0,0,0,0,12,6,493,43,94,35,2,7,0,0,4,4,1,660.0,9.133333333333333
0,128,854645,3921,3366,1974,534,400,45160,0,67,83,0,59,0,0,7,2,420,4,0,14,0,0,0,0,21,3,499,54,94,33,4,3,0,0,4,3,0,667.0,9.08095952023988
0,129,853963,3900,3349,2020,511,407,45850,0,42,93,0,66,0,0,2,8,378,8,0,43,0,0,0,0,20,22,498,52,91,41,1,6,0,0,3,3,1,646.0,9.078947368421053
0,130,853258,3951,3362,2035,521,412,46461,0,51,123,0,47,0,0,9,1,399,8,0,33,0,0,0,0,20,14,508,67,99,31,1,4,0,0,3,2,0,733.0,9.094133697135062
0,131,852623,3884,3387,2038,518,415,47135,0,0,110,0,0,0,0,7,3,431,11,0,46,0,0,0,0,17,10,456,67,80,32,0,3,0,0,1,2,0,495.0,8.686868686868687
0,132,852034,3807,3343,2032,517,422,47845,0,0,87,0,0,0,0,5,5,416,12,0,33,0,0,0,0,18,13,400,79,80,30,1,6,0,0,3,4,0,484.0,9.188016528925619
0,133,851363,3830,3309,2019,511,431,48537,0,44,105,0,58,0,0,8,2,402,5,0,20,0,0,0,0,18,9,491,64,84,32,4,5,0,0,4,4,1,594.0,9.02861952861953
0,134,850689,3799,3355,2029,506,436,49186,0,53,108,0,63,0,0,4,1,385,8,0,13,0,0,0,0,15,24,478,77,89,30,1,4,0,0,2,3,0,624.0,9.096153846153847
0,135,850044,3812,3313,1985,500,439,49907,0,51,76,0,56,0,0,11,9,386,11,0,13,0,0,0,0,22,10,470,63,76,36,0,3,0,0,1,2,0,606.0,9.165016501650165
0,136,849434,3790,3286,1970,491,446,50583,0,51,87,0,54,0,0,0,5,351,7,0,38,0,0,0,0,11,6,462,48,70,30,2,5,0,0,2,4,1,539.0,8.608534322820038
0,137,848803,3704,3354,1971,492,453,51223,0,41,85,0,59,0,0,5,4,371,8,0,30,0,0,0,0,18,10,467,65,76,23,2,5,0,0,2,4,1,530.0,8.635849056603774
0,138,848270,3614,3341,1958,493,460,51864,0,0,91,0,0,0,0,7,3,354,9,0,33,0,0,0,0,16,20,369,57,82,25,3,4,0,0,3,3,1,440.0,8.722727272727273
0,139,847701,3587,3319,1944,489,466,52494,0,0,90,0,0,0,0,7,3,394,13,0,30,0,0,0,0,23,9,392,63,81,33,1,5,0,0,2,2,2,403.0,9.339950372208436
0,140,847085,3576,3297,1877,484,473,53208,0,38,82,0,65,0,0,9,6,356,10,0,22,0,0,0,0,21,7,439,55,92,30,2,5,0,0,4,3,0,524.0,9.099236641221374
0,141,846518,3483,3270,1883,483,477,53886,0,56,79,0,47,0,0,7,4,323,11,0,15,0,0,0,0,16,9,417,49,72,29,1,3,0,0,4,0,0,514.0,8.299610894941635
0,142,845915,3444,3255,1892,495,484,54515,0,48,73,0,50,0,0,4,7,355,8,0,18,0,0,0,0,26,14,445,61,73,24,1,6,0,0,5,2,0,497.0,8.408450704225352
0,143,845374,3390,3251,1866,501,491,55127,0,41,78,0,35,0,0,6,2,311,9,0,26,0,0,0,0,19,14,400,64,55,22,1,6,0,0,3,2,2,502.0,8.296812749003983
0,144,844786,3406,3184,1838,500,500,55786,0,41,67,0,53,0,0,6,3,346,12,0,34,0,0,0,0,19,7,427,70,64,27,3,6,0,0,4,4,1,456.0,8.006578947368421
0,145,844258,3340,3150,1792,500,512,56448,0,0,68,0,0,0,0,5,4,389,3,0,28,0,0,0,0,17,14,364,54,82,28,5,7,0,0,3,7,2,355.0,7.71830985915493
