iter,day,H,L,A,P1,P2,D,R,ISeed,ICs_W,IHos_W,INur_W,IOff_W,IRes_W,ISch_W,ISho_W,ICHome_W,IHome_I,ICHome_R,ICs_V,IHos_V,INur_V,IOff_V,IRes_V,ISch_V,ISho_V,IHome_V,IAdu,IPen,IChi,IInf,DAdul,DPen,DChi,DInf,DHome,DHospital,DCareHome,SecInfections,GenerationTime
0,25,909844,88,30,21,0,0,17,2,1,0,0,2,0,4,0,0,5,0,0,0,0,0,1,8,1,0,9,4,9,0,0,0,0,0,0,0,0,46.0,9.478260869565217
0,26,909832,89,34,26,0,0,19,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,7,2,1,0,0,0,0,0,0,0,0,18.0,10.055555555555555
0,27,909814,89,40,30,1,0,26,4,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,5,3,5,1,0,0,0,0,0,0,0,45.0,7.466666666666667
0,28,909796,98,39,32,3,0,32,4,0,0,0,4,1,0,0,0,8,0,0,0,0,0,1,0,0,0,9,2,3,0,0,0,0,0,0,0,0,43.0,9.13953488372093
0,29,909772,106,43,34,6,0,39,5,1,1,0,6,0,0,0,0,7,0,0,0,0,0,1,0,2,1,16,2,1,0,0,0,0,0,0,0,0,38.0,10.342105263157896
0,30,909746,114,52,36,7,0,45,3,3,5,0,2,1,0,0,0,11,0,0,0,0,0,0,0,0,1,19,2,2,0,0,0,0,0,0,0,0,50.0,9.26
0,31,909719,122,57,36,8,0,58,1,0,5,0,3,0,0,0,0,16,0,0,0,0,0,1,0,0,1,22,0,3,1,0,0,0,0,0,0,0,53.0,9.867924528301886
0,32,909665,159,53,45,9,0,69,5,0,3,0,3,0,10,1,0,11,0,0,0,0,0,3,18,0,0,25,3,20,1,0,0,0,0,0,0,0,129.0,9.728682170542635
0,33,909637,168,58,50,9,0,78,7,0,4,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,0,17,2,1,1,0,0,0,0,0,0,0,45.0,8.266666666666667
0,34,909605,183,57,54,10,0,91,6,0,6,0,0,0,0,0,0,12,0,0,0,0,0,2,0,3,3,18,2,5,1,0,0,0,0,0,0,0,74.0,9.243243243243244
0,35,909555,204,70,59,13,0,99,3,5,4,0,7,1,3,1,0,13,0,0,0,0,0,2,8,2,1,34,3,10,0,0,0,0,0,0,0,0,93.0,8.344086021505376
0,36,909484,243,81,68,9,2,113,5,3,12,0,5,0,3,0,0,19,0,0,0,0,0,0,19,4,1,36,7,23,0,0,2,0,0,2,0,0,168.0,9.339285714285714
0,37,909436,265,93,64,7,3,132,6,5,7,0,2,0,5,1,0,14,0,0,0,0,0,2,6,0,0,34,1,6,1,1,0,0,0,1,0,0,105.0,7.980952380952381
0,38,909367,293,106,75,9,3,147,8,3,4,0,5,0,8,0,0,15,0,0,0,0,0,3,21,1,1,35,4,21,1,0,0,0,0,0,0,0,149.0,8.791946308724832
0,39,909288,340,110,81,11,3,167,6,1,9,0,5,0,11,1,0,18,0,0,0,0,0,6,21,1,0,43,4,25,1,0,0,0,0,0,0,0,163.0,8.312883435582823
0,40,909245,336,120,103,11,3,182,2,0,5,0,0,0,0,2,0,24,0,0,0,0,0,6,0,0,4,32,3,5,1,0,0,0,0,0,0,0,63.0,9.587301587301587
0,41,909186,346,136,112,14,3,203,8,0,13,0,0,0,0,0,0,28,0,0,0,0,0,5,0,4,1,38,6,5,2,0,0,0,0,0,0,0,112.0,8.946428571428571
0,42,909093,368,172,127,15,4,221,6,6,7,0,8,1,13,2,0,27,0,0,0,0,0,4,18,0,1,55,4,24,4,0,1,0,0,0,1,0,189.0,8.925925925925926
0,43,908993,408,183,136,17,4,259,6,3,12,0,5,1,11,1,0,27,2,0,0,0,0,1,28,2,1,51,7,34,2,0,0,0,0,0,0,0,187.0,8.417112299465241
0,44,908860,480,209,147,19,5,280,5,1,10,0,8,2,17,1,0,38,0,0,0,0,0,6,41,3,1,65,8,50,5,1,0,0,0,1,0,0,270.0,8.007407407407408
0,45,908730,557,222,152,18,6,315,6,4,18,0,9,2,16,1,0,30,0,0,0,0,0,4,33,4,3,75,8,40,1,0,1,0,0,1,0,0,247.0,8.125506072874494
0,46,908592,619,249,156,18,6,360,11,3,22,0,7,4,12,1,0,41,0,0,0,0,0,5,28,2,2,80,7,34,6,0,0,0,0,0,0,0,248.0,7.899193548387097
0,47,908494,632,283,160,20,7,404,8,0,15,0,0,1,0,1,0,65,0,0,0,0,0,2,0,4,2,58,11,15,6,0,1,0,0,0,1,0,109.0,7.908256880733945
0,48,908392,632,312,192,23,7,442,6,0,13,0,0,0,0,1,0,68,1,0,0,0,0,6,0,3,4,59,11,17,9,0,0,0,0,0,0,0,104.0,8.413461538461538
0,49,908207,706,357,211,26,7,486,9,2,18,0,6,1,23,4,0,52,0,0,0,0,0,9,58,2,1,85,16,69,6,0,0,0,0,0,0,0,236.0,7.983050847457627
0,50,907987,814,396,226,28,8,541,5,7,15,0,11,4,32,0,1,66,4,0,0,0,0,11,60,3,1,124,14,71,6,0,1,0,0,1,0,0,229.0,8.563318777292576
0,51,907733,966,413,242,31,9,606,4,7,15,0,12,4,38,4,0,87,0,0,0,0,0,12,60,7,4,140,22,79,9,0,1,0,0,1,0,0,261.0,8.613026819923371
0,52,907484,1091,444,275,33,10,663,4,4,33,0,6,2,30,4,0,76,1,0,0,0,0,13,65,4,7,139,18,82,6,0,1,0,0,1,0,0,251.0,9.306772908366534
0,53,907171,1248,505,293,38,10,735,9,7,32,1,11,2,51,0,0,76,1,0,0,0,0,14,99,6,4,164,17,118,5,0,0,0,0,0,0,0,319.0,9.545454545454545
0,54,906991,1254,579,326,39,11,800,9,0,24,0,0,2,0,4,0,111,0,0,0,0,0,16,0,6,8,119,22,20,10,1,0,0,0,1,0,0,128.0,8.8046875
0,55,906819,1238,638,361,45,11,888,7,0,18,0,0,0,0,1,0,136,1,0,0,0,0,0,0,5,4,106,19,29,11,0,0,0,0,0,0,0,135.0,10.325925925925926
0,56,906670,1155,725,401,48,11,990,0,2,13,0,6,0,0,0,0,120,0,0,0,0,0,0,0,4,4,94,17,26,12,0,0,0,0,0,0,0,114.0,10.017543859649123
0,57,906501,1117,798,436,50,13,1085,0,1,22,0,6,0,0,4,1,122,3,0,1,0,0,0,0,6,3,114,23,27,5,2,0,0,0,1,1,0,115.0,8.947826086956521
0,58,906332,1057,884,473,48,13,1193,0,2,14,0,9,0,0,1,0,135,3,0,1,0,0,0,0,2,2,105,21,32,11,0,0,0,0,0,0,0,122.0,9.934426229508198
0,59,906124,1050,926,513,57,13,1317,0,2,18,0,6,0,0,2,0,171,1,0,1,0,0,0,0,5,2,126,34,40,8,0,0,0,0,0,0,0,123.0,10.544715447154472
0,60,905935,1063,949,500,65,13,1475,0,3,21,0,9,0,0,3,0,141,0,0,2,0,0,0,0,9,1,134,16,33,6,0,0,0,0,0,0,0,121.0,8.454545454545455
0,61,905773,1053,953,512,71,14,1624,0,0,21,0,0,0,0,1,0,128,1,0,4,0,0,0,0,2,5,114,16,29,3,0,1,0,0,1,0,0,122.0,8.631147540983607
0,62,905615,1043,940,509,86,14,1793,0,0,18,0,0,0,0,2,0,126,2,0,4,0,0,0,0,4,2,107,18,26,7,0,0,0,0,0,0,0,118.0,9.576271186440678
0,63,905485,997,942,498,91,17,1970,0,3,16,0,8,0,0,3,1,90,1,0,0,0,0,0,0,5,3,81,10,29,10,1,2,0,0,1,2,0,104.0,9.307692307692308
0,64,905342,955,923,510,104,17,2149,0,7,17,0,9,0,0,2,0,98,0,0,5,0,0,0,0,1,4,96,15,27,5,0,0,0,0,0,0,0,107.0,9.962616822429906
0,65,905224,886,921,515,106,17,2331,0,2,9,0,9,0,0,0,0,86,3,0,2,0,0,0,0,6,1,76,16,18,8,0,0,0,0,0,0,0,73.0,9.95890410958904
0,66,905076,874,903,514,107,18,2508,0,7,30,0,8,0,0,4,0,94,1,0,1,0,0,0,0,1,2,95,18,22,13,0,1,0,0,0,1,0,137.0,9.379562043795621
0,67,904930,856,895,510,113,19,2677,0,3,29,0,8,0,0,3,0,93,1,0,2,0,0,0,0,5,2,101,9,26,10,0,1,0,0,1,0,0,122.0,9.59016393442623
0,68,904804,832,892,481,118,21,2852,0,0,23,0,0,0,0,1,1,91,4,0,2,0,0,0,0,2,2,74,11,30,11,0,2,0,0,0,2,0,96.0,8.645833333333334
0,69,904686,798,855,481,123,23,3034,0,0,26,0,0,0,0,0,0,83,2,0,1,0,0,0,0,4,2,85,8,20,5,2,0,0,0,2,0,0,107.0,8.85981308411215
0,70,904565,778,834,473,122,23,3205,0,6,19,0,11,0,0,0,0,80,1,0,0,0,0,0,0,1,3,79,13,23,6,0,0,0,0,0,0,0,79.0,7.6455696202531644
0,71,904467,737,800,464,113,30,3389,0,5,21,0,6,0,0,0,0,59,0,0,0,0,0,0,0,3,4,65,11,18,4,2,5,0,0,5,2,0,83.0,8.421686746987952
0,72,904351,720,791,441,120,34,3543,0,1,14,0,11,0,0,0,0,81,0,0,4,0,0,0,0,4,1,77,13,16,10,1,3,0,0,2,2,0,101.0,8.881188118811881
0,73,904232,702,771,434,121,35,3705,0,7,26,0,4,0,0,1,1,68,4,0,2,0,0,0,0,4,2,84,9,21,5,0,1,0,0,0,1,0,97.0,9.463917525773196
0,74,904121,684,733,426,120,37,3879,0,9,17,0,14,0,0,1,0,62,1,0,1,0,0,0,0,4,2,79,10,19,3,0,2,0,0,2,0,0,84.0,10.321428571428571
0,75,904005,674,716,416,124,39,4026,0,0,41,0,0,0,0,2,2,57,2,0,1,0,0,0,0,7,4,90,9,10,7,1,1,0,0,2,0,0,143.0,9.20979020979021
0,76,903887,665,715,386,121,39,4187,0,0,30,0,0,0,0,1,4,70,8,0,0,0,0,0,0,3,2,70,22,20,6,0,0,0,0,0,0,0,106.0,9.59433962264151
0,77,903805,644,688,374,115,40,4334,0,2,21,0,5,0,0,0,0,49,2,0,1,0,0,0,0,2,0,59,7,10,6,0,1,0,0,0,1,0,78.0,10.538461538461538
0,78,903694,627,653,392,117,40,4477,0,8,25,0,15,0,0,0,1,59,2,0,0,0,0,0,0,1,0,82,7,16,6,0,0,0,0,0,0,0,78.0,9.794871794871796
0,79,903604,622,624,365,119,42,4624,0,2,26,0,3,0,0,0,0,53,0,0,0,0,0,0,0,3,3,64,12,10,4,0,2,0,0,1,1,0,71.0,8.267605633802816
0,80,903480,623,606,363,121,42,4765,0,6,31,0,4,0,0,1,0,65,6,0,3,0,0,0,0,3,5,87,21,12,4,0,0,0,0,0,0,0,125.0,9.864
0,81,903365,630,586,349,111,45,4914,0,9,36,0,7,0,0,0,0,54,4,0,1,0,0,0,0,1,3,89,15,7,4,1,2,0,0,2,1,0,117.0,9.965811965811966
0,82,903283,605,577,341,108,49,5037,0,0,20,0,0,0,0,0,0,53,1,0,3,0,0,0,0,2,3,60,6,10,6,2,2,0,0,3,1,0,73.0,8.616438356164384
0,83,903192,590,572,321,110,52,5163,0,0,22,0,0,0,0,0,0,60,2,0,2,0,0,0,0,4,1,63,9,12,7,0,3,0,0,0,2,1,66.0,10.318181818181818
0,84,903094,571,581,322,102,54,5276,0,4,30,0,8,0,0,1,0,48,4,0,1,0,0,0,0,1,1,71,10,11,6,0,2,0,0,2,0,0,103.0,10.87378640776699
0,85,903005,580,570,305,104,56,5380,0,4,13,0,7,0,0,0,0,54,4,0,3,0,0,0,0,3,1,67,11,6,5,0,2,0,0,1,0,1,66.0,11.393939393939394
0,86,902928,564,558,289,93,59,5509,0,6,14,0,6,0,0,1,1,43,0,0,0,0,0,0,0,4,2,55,7,13,2,0,3,0,0,2,0,1,61.0,9.540983606557377
0,87,902831,554,560,287,83,60,5625,0,8,31,0,8,0,0,1,0,41,2,0,2,0,0,0,0,2,2,85,7,5,0,0,1,0,0,0,0,1,102.0,9.568627450980392
0,88,902735,549,552,295,82,61,5726,0,5,25,0,6,0,0,0,0,53,4,0,1,0,0,0,0,2,0,69,13,11,3,0,1,0,0,0,1,0,102.0,8.647058823529411
0,89,902642,564,519,300,76,61,5838,0,0,27,0,0,0,0,0,3,57,1,0,2,0,0,0,0,1,2,69,10,10,4,0,0,0,0,0,0,0,73.0,11.178082191780822
0,90,902561,557,511,297,69,65,5940,0,0,29,0,0,0,0,0,0,45,4,0,2,0,0,0,0,1,0,55,9,12,5,2,2,0,0,2,0,2,67.0,9.298507462686567
0,91,902464,540,521,299,68,66,6042,0,3,26,0,12,0,0,0,1,45,4,0,1,0,0,0,0,3,2,67,14,7,9,0,1,0,0,0,1,0,84.0,8.5
0,92,902374,546,511,280,68,67,6154,0,4,27,0,8,0,0,1,1,44,2,0,0,0,0,0,0,1,2,71,8,7,4,1,0,0,0,0,1,0,87.0,8.839080459770114
0,93,902320,512,500,273,69,68,6258,0,2,15,0,3,0,0,0,0,29,3,0,0,0,0,0,0,2,0,38,7,7,2,1,0,0,0,1,0,0,46.0,8.717391304347826
0,94,902220,518,494,276,66,68,6358,0,5,30,0,5,0,0,0,0,54,1,0,3,0,0,0,0,1,1,80,9,9,2,0,0,0,0,0,0,0,98.0,9.908163265306122
0,95,902125,518,476,272,68,68,6473,0,4,25,0,5,0,0,0,0,53,4,0,1,0,0,0,0,2,1,62,14,13,6,0,0,0,0,0,0,0,79.0,9.50632911392405
0,96,902047,514,486,269,66,70,6548,0,0,23,0,0,0,0,0,0,47,4,0,2,0,0,0,0,0,2,56,8,8,6,0,2,0,0,1,1,0,76.0,8.986842105263158
0,97,901967,500,468,272,68,70,6655,0,0,27,0,0,0,0,1,0,44,2,0,3,0,0,0,0,0,3,66,2,10,2,0,0,0,0,0,0,0,67.0,9.149253731343284
0,98,901881,484,465,278,64,71,6757,0,5,25,0,9,0,0,0,1,37,2,0,1,0,0,0,0,5,1,64,4,12,6,1,0,0,0,1,0,0,84.0,8.571428571428571
0,99,901780,498,475,279,68,71,6829,0,4,24,0,7,0,0,0,1,58,3,0,0,0,0,0,0,3,1,74,9,11,7,0,0,0,0,0,0,0,78.0,9.58974358974359
0,100,901709,492,468,279,69,73,6910,0,0,12,0,4,0,0,2,0,48,3,0,2,0,0,0,0,0,0,54,5,10,2,1,1,0,0,1,1,0,61.0,10.39344262295082
0,101,901637,488,462,262,67,73,7011,0,3,26,0,2,0,0,1,0,37,1,0,0,0,0,0,0,1,1,61,4,5,2,0,0,0,0,0,0,0,102.0,8.147058823529411
0,102,901551,486,456,253,68,75,7111,0,3,25,0,3,0,0,1,1,46,3,0,1,0,0,0,0,2,1,68,10,3,5,0,2,0,0,1,0,1,88.0,9.556818181818182
0,103,901472,479,466,243,74,78,7188,0,0,28,0,0,0,0,1,0,46,0,0,2,0,0,0,0,1,1,59,5,10,5,2,1,0,0,1,2,0,56.0,9.446428571428571
0,104,901377,477,477,243,69,78,7279,0,0,34,0,0,0,0,1,2,49,4,0,2,0,0,0,0,2,1,75,13,6,1,0,0,0,0,0,0,0,105.0,8.504761904761905
0,105,901299,490,452,249,68,78,7364,0,1,21,0,4,0,0,1,1,46,1,0,1,0,0,0,0,0,2,58,12,6,2,0,0,0,0,0,0,0,52.0,8.615384615384615
0,106,901220,488,447,239,70,78,7458,0,1,18,0,7,0,0,0,0,51,1,0,0,0,0,0,0,0,1,66,3,8,2,0,0,0,0,0,0,0,89.0,9.404494382022472
0,107,901143,483,450,240,67,79,7538,0,1,14,0,6,0,0,0,3,50,1,0,2,0,0,0,0,0,0,62,6,7,2,0,1,0,0,0,0,1,77.0,9.025974025974026
0,108,901062,480,440,239,65,79,7635,0,1,35,0,3,0,0,0,0,40,1,0,0,0,0,0,0,1,0,61,7,9,4,0,0,0,0,0,0,0,79.0,10.164556962025317
0,109,900982,485,416,232,65,80,7740,0,3,28,0,4,0,0,1,2,37,0,0,3,0,0,0,0,0,2,63,1,12,4,1,0,0,0,0,1,0,96.0,9.625
0,110,900906,476,417,241,60,82,7818,0,0,36,0,0,0,0,1,2,28,3,0,4,0,0,0,0,1,1,57,9,6,4,0,2,0,0,1,0,1,80.0,10.7875
0,111,900822,495,414,236,66,83,7884,0,0,23,0,0,0,0,1,1,53,1,0,1,0,0,0,0,3,1,62,10,10,2,0,1,0,0,1,0,0,66.0,8.651515151515152
0,112,900737,483,418,247,62,85,7968,0,6,25,0,6,0,0,0,0,43,1,0,2,0,0,0,0,2,0,67,8,6,4,1,1,0,0,0,2,0,57.0,10.210526315789474
0,113,900668,472,410,242,66,86,8056,0,1,18,0,5,0,0,0,0,34,2,0,5,0,0,0,0,1,3,50,10,5,4,0,1,0,0,1,0,0,66.0,8.530303030303031
0,114,900578,472,407,258,64,88,8133,0,1,21,0,5,0,0,0,2,57,0,0,0,0,0,0,0,3,1,67,7,12,4,1,1,0,0,1,1,0,74.0,9.094594594594595
0,115,900500,471,411,253,64,88,8213,0,4,24,0,4,0,0,0,0,40,2,0,0,0,0,0,0,4,0,59,7,8,4,0,0,0,0,0,0,0,72.0,9.152777777777779
0,116,900441,461,400,252,67,90,8289,0,3,17,0,4,0,0,0,0,25,5,0,2,0,0,0,0,2,1,45,9,3,2,0,2,0,0,0,0,2,43.0,9.418604651162791
0,117,900369,454,398,252,68,92,8367,0,0,24,0,0,0,0,1,0,38,0,0,3,0,0,0,0,4,2,56,2,8,6,1,1,0,0,0,2,0,87.0,9.149425287356323
0,118,900299,430,398,271,62,92,8448,0,0,19,0,0,0,0,1,0,46,2,0,0,0,0,0,0,0,2,54,8,4,4,0,0,0,0,0,0,0,54.0,10.407407407407407
0,119,900216,440,379,264,58,94,8549,0,0,13,0,1,0,0,1,0,62,1,0,1,0,0,0,0,1,3,57,10,11,5,0,2,0,0,0,2,0,49.0,8.795918367346939
0,120,900142,444,372,255,65,94,8628,0,2,17,0,3,0,0,1,3,45,2,0,1,0,0,0,0,0,0,52,8,14,0,0,0,0,0,0,0,0,61.0,10.918032786885245
0,121,900093,418,368,248,67,94,8712,0,2,5,0,7,0,0,0,0,28,2,0,1,0,0,0,0,2,2,39,4,3,3,0,0,0,0,0,0,0,45.0,8.0
0,122,900018,427,352,240,67,94,8802,0,2,18,0,4,0,0,0,1,44,0,0,4,0,0,0,0,1,1,53,7,14,1,0,0,0,0,0,0,0,76.0,11.842105263157896
0,123,899950,422,354,231,72,94,8877,0,2,26,0,8,0,0,2,0,27,0,0,1,0,0,0,0,1,1,58,2,7,1,0,0,0,0,0,0,0,87.0,10.919540229885058
0,124,899875,416,367,240,70,96,8936,0,0,14,0,0,0,0,1,0,54,1,0,1,0,0,0,0,4,0,46,13,14,2,0,2,0,0,1,0,1,66.0,9.151515151515152
0,125,899817,396,365,239,72,97,9014,0,0,18,0,0,0,0,0,0,34,2,0,2,0,0,0,0,1,1,43,8,6,1,0,1,0,0,1,0,0,63.0,7.507936507936508
0,126,899758,384,371,222,74,99,9092,0,2,11,0,3,0,0,0,0,40,2,0,0,0,0,0,0,1,0,44,7,7,1,1,1,0,0,1,1,0,48.0,9.125
0,127,899710,364,371,219,73,99,9164,0,3,11,0,2,0,0,0,1,28,0,0,0,0,0,0,0,1,2,34,3,10,1,0,0,0,0,0,0,0,32.0,10.65625
0,128,899647,349,370,211,73,99,9251,0,2,14,0,5,0,0,0,0,40,0,0,0,0,0,0,0,0,2,45,11,4,3,0,0,0,0,0,0,0,52.0,9.134615384615385
0,129,899580,352,378,198,69,99,9324,0,6,19,0,3,0,0,1,0,33,1,0,2,0,0,0,0,0,2,52,6,5,4,0,0,0,0,0,0,0,76.0,9.43421052631579
0,130,899504,381,355,207,66,99,9388,0,0,34,0,1,0,0,2,0,35,2,0,1,0,0,0,0,0,1,59,4,10,3,0,0,0,0,0,0,0,78.0,8.487179487179487
0,131,899434,397,344,203,68,99,9455,0,0,28,0,0,0,0,0,2,34,3,0,0,0,0,0,0,1,2,53,7,8,2,0,0,0,0,0,0,0,62.0,8.806451612903226
0,132,899376,392,333,188,62,100,9549,0,0,19,0,0,0,0,0,2,31,2,0,2,0,0,0,0,0,2,42,4,11,1,1,0,0,0,1,0,0,60.0,7.116666666666666
0,133,899321,367,328,200,56,102,9626,0,1,9,0,3,0,0,0,0,40,0,0,1,0,0,0,0,0,1,40,5,6,4,0,2,0,0,2,0,0,31.0,10.451612903225806
0,134,899260,358,311,195,55,102,9719,0,1,9,0,4,0,0,2,0,43,0,0,0,0,0,0,0,2,0,44,5,8,4,0,0,0,0,0,0,0,42.0,10.452380952380953
0,135,899197,353,320,191,58,102,9779,0,3,10,0,2,0,0,0,0,42,0,0,4,0,0,0,0,0,2,49,2,7,5,0,0,0,0,0,0,0,41.0,9.560975609756097
0,136,899129,364,317,190,56,103,9841,0,1,23,0,6,0,0,1,0,34,0,0,1,0,0,0,0,1,1,58,3,4,3,0,1,0,0,0,1,0,76.0,9.460526315789474
0,137,899047,397,307,195,50,104,9900,0,3,30,0,8,0,0,0,0,38,0,0,2,0,0,0,0,0,1,65,5,10,2,1,0,0,0,0,1,0,87.0,8.60919540229885
0,138,898993,391,303,190,52,105,9966,0,0,19,0,0,0,0,1,0,32,1,0,1,0,0,0,0,0,0,41,3,8,2,0,1,0,0,1,0,0,51.0,8.549019607843137
0,139,898936,371,310,203,49,105,10026,0,0,34,0,0,0,0,2,0,18,0,0,3,0,0,0,0,0,0,51,0,4,2,0,0,0,0,0,0,0,75.0,8.933333333333334
0,140,898880,362,301,201,46,105,10105,0,1,9,0,4,0,0,0,0,40,0,0,1,0,0,0,0,0,1,36,4,12,4,0,0,0,0,0,0,0,30.0,10.266666666666667
0,141,898833,342,304,208,46,107,10160,0,0,6,0,3,0,0,0,0,37,0,0,0,0,0,0,0,0,1,36,5,4,2,1,1,0,0,0,2,0,24.0,8.5
0,142,898781,335,294,202,47,108,10233,0,0,5,0,4,0,0,0,0,42,0,0,0,0,0,0,0,0,1,34,6,12,0,0,1,0,0,0,1,0,22.0,8.863636363636363
0,143,898703,339,312,198,54,108,10286,0,0,31,0,3,0,0,1,0,41,0,0,2,0,0,0,0,0,0,59,5,11,3,0,0,0,0,0,0,0,96.0,9.333333333333334
0,144,898639,349,307,186,57,110,10352,0,2,22,0,1,0,0,1,0,35,1,0,0,0,0,0,0,2,0,47,6,9,2,0,2,0,0,2,0,0,58.0,8.362068965517242
0,145,898594,344,295,184,52,113,10418,0,0,19,0,0,0,0,0,0,21,2,0,1,0,0,0,0,2,0,37,4,2,2,2,1,0,0,1,2,0,36.0,8.38888888888889
0,146,898530,351,301,175,51,114,10478,0,0,27,0,0,0,0,0,1,32,0,0,1,0,0,0,0,1,2,49,4,6,5,1,0,0,0,0,1,0,67.0,7.835820895522388
0,147,898495,333,299,171,54,116,10532,0,0,5,0,2,0,0,1,0,27,0,0,0,0,0,0,0,0,0,24,2,9,0,2,0,0,0,1,1,0,23.0,7.782608695652174
0,148,898445,314,295,174,54,116,10602,0,2,12,0,2,0,0,0,0,30,0,0,2,0,0,0,0,2,0,44,3,2,1,0,0,0,0,0,0,0,39.0,6.846153846153846
