iter,day,H,L,A,P1,P2,D,R,ISeed,ICs_W,IHos_W,INur_W,IOff_W,IRes_W,ISch_W,ISho_W,ICHome_W,IHome_I,ICHome_R,ICs_V,IHos_V,INur_V,IOff_V,IRes_V,ISch_V,ISho_V,IHome_V,IAdu,IPen,IChi,IInf,DAdul,DPen,DChi,DInf,DHome,DHospital,DCareHome,SecInfections,GenerationTime
0,0,910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1,909999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
0,2,909998,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,13.5
0,3,909998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,4,909997,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.5
0,5,909996,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.75
0,6,909995,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,10.25
0,7,909995,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,8,909995,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,9,909992,5,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.0,8.0
0,10,909991,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,7.0
0,11,909986,9,3,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7.0,15.428571428571429
0,12,909985,8,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0
0,13,909980,11,5,3,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21.0,8.19047619047619
0,14,909978,12,6,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,13.7
0,15,909975,13,6,4,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,12.0,9.166666666666666
0,16,909966,20,5,5,1,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,29.0,11.0
0,17,909955,30,5,5,1,0,4,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,0,1,5,0,4,0,0,0,0,0,0,0,0,34.0,8.205882352941176
0,18,909948,34,7,6,1,0,4,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,1,0,1,0,0,0,0,0,0,0,10.0,10.2
0,19,909945,33,11,5,1,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,8.083333333333334
0,20,909938,35,13,6,1,0,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,32.0,7.53125
0,21,909922,46,13,9,0,0,10,3,2,0,0,3,1,1,0,0,2,0,0,0,0,0,0,3,1,0,9,1,3,0,0,0,0,0,0,0,0,24.0,7.833333333333333
0,22,909904,60,16,10,0,0,10,3,0,0,0,4,1,4,1,0,3,0,0,0,0,0,0,2,0,0,13,0,2,0,0,0,0,0,0,0,0,52.0,10.75
0,23,909888,66,18,15,0,0,13,4,2,0,0,2,0,2,0,0,1,0,0,0,0,0,0,5,0,0,7,0,5,0,0,0,0,0,0,0,0,56.0,9.732142857142858
0,24,909869,79,20,17,0,0,15,2,0,4,0,0,0,2,1,0,4,0,0,0,0,0,1,5,0,0,9,3,5,0,0,0,0,0,0,0,0,63.0,9.507936507936508
0,25,909844,89,30,21,0,0,16,2,1,2,0,3,0,3,2,0,4,0,0,0,0,0,6,1,0,1,16,5,1,1,0,0,0,0,0,0,0,62.0,11.274193548387096
0,26,909822,103,37,22,0,0,16,4,0,2,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,15,1,2,0,0,0,0,0,0,0,0,67.0,9.805970149253731
0,27,909794,115,43,27,0,0,21,5,0,3,0,0,1,0,1,0,14,0,0,0,0,0,3,0,0,1,16,4,2,1,0,0,0,0,0,0,0,53.0,11.075471698113208
0,28,909770,122,52,27,2,0,27,3,4,3,0,2,0,0,2,0,5,3,0,0,0,0,1,0,1,0,17,3,1,0,0,0,0,0,0,0,0,79.0,8.810126582278482
0,29,909731,145,59,31,2,0,32,5,3,4,0,4,1,0,0,0,16,0,0,0,0,0,2,0,1,3,24,7,2,1,0,0,0,0,0,0,0,108.0,10.87037037037037
0,30,909690,165,63,39,2,0,41,5,0,4,2,6,5,0,1,0,14,1,0,0,1,0,1,0,1,0,25,6,3,2,0,0,0,0,0,0,0,118.0,8.940677966101696
0,31,909650,173,70,47,2,0,58,4,3,7,0,3,0,0,0,0,15,0,0,0,0,0,6,0,2,0,27,6,2,1,0,0,0,0,0,0,0,98.0,8.704081632653061
0,32,909577,222,70,61,2,0,68,6,1,10,0,11,2,6,2,1,18,1,0,0,0,0,4,10,0,1,47,5,14,1,0,0,0,0,0,0,0,229.0,8.724890829694322
0,33,909529,241,83,65,1,1,80,7,0,9,0,0,0,0,0,2,21,3,0,0,0,0,4,0,0,2,31,7,2,1,0,1,0,0,0,1,0,104.0,11.01923076923077
0,34,909488,251,83,81,2,1,94,7,0,4,0,0,1,0,1,1,19,2,0,0,0,0,2,0,0,4,26,3,1,4,0,0,0,0,0,0,0,65.0,10.138461538461538
0,35,909382,320,91,94,3,2,108,10,0,18,0,8,3,9,1,0,28,0,0,0,0,0,8,18,2,1,61,7,25,3,1,0,0,0,0,1,0,333.0,9.243243243243244
0,36,909275,380,109,100,6,2,128,6,5,6,0,11,1,12,1,2,27,3,0,0,1,0,8,21,1,2,64,9,24,4,0,0,0,0,0,0,0,296.0,9.06081081081081
0,37,909165,435,125,118,8,2,147,7,3,5,2,13,2,13,0,0,25,5,0,0,1,0,10,19,2,3,56,17,27,3,0,0,0,0,0,0,0,328.0,9.073170731707316
0,38,909027,515,158,133,11,2,154,6,6,19,2,7,1,13,1,0,38,5,0,0,0,0,5,27,6,2,71,18,39,4,0,0,0,0,0,0,0,487.0,8.515400410677618
0,39,908870,596,188,150,13,2,181,6,7,14,0,13,0,17,2,1,45,2,0,0,0,0,8,31,7,4,94,15,40,2,0,0,0,0,0,0,0,390.0,8.417948717948718
0,40,908768,603,237,171,17,2,202,9,0,10,0,0,2,0,2,1,57,3,0,0,0,0,9,0,6,3,64,18,11,0,0,0,0,0,0,0,0,208.0,8.29326923076923
0,41,908654,646,261,186,23,2,228,5,0,13,0,0,3,0,0,3,63,3,0,0,0,0,11,0,8,5,71,18,9,11,0,0,0,0,0,0,0,209.0,8.133971291866029
0,42,908423,770,312,215,21,3,256,7,15,20,0,22,3,24,4,0,56,2,0,0,2,0,12,61,2,1,128,12,78,6,0,1,0,0,1,0,0,676.0,8.248520710059172
0,43,908163,913,355,237,19,4,309,6,5,27,0,21,2,35,0,1,77,3,0,0,0,0,11,61,5,6,147,28,76,3,0,1,0,0,1,0,0,719.0,8.343532684283728
0,44,907877,1079,395,262,29,4,354,6,5,15,1,18,3,54,3,2,83,1,0,0,0,0,15,73,2,5,159,18,92,11,0,0,0,0,0,0,0,788.0,7.761421319796955
0,45,907480,1331,438,305,31,4,411,10,15,34,1,35,3,63,4,1,85,0,0,0,3,0,12,118,6,7,212,27,137,11,0,0,0,0,0,0,0,1031.0,8.200775945683802
0,46,907096,1556,502,331,31,5,479,6,14,28,1,23,8,54,1,1,104,3,0,0,1,0,23,101,7,9,212,33,117,16,0,1,0,0,1,0,0,834.0,7.889688249400479
0,47,906845,1596,586,379,44,5,545,8,0,29,0,0,7,0,6,3,125,0,0,0,0,0,39,0,20,14,161,39,31,12,0,0,0,0,0,0,0,420.0,8.114285714285714
0,48,906570,1627,682,437,50,6,628,8,0,26,0,0,9,0,1,2,163,1,0,0,0,0,32,0,13,20,175,42,37,13,1,0,0,0,1,0,0,362.0,7.599447513812155
0,49,905927,1989,807,493,61,6,717,7,15,56,4,51,5,91,2,3,145,2,0,0,2,0,15,220,13,12,338,37,249,12,0,0,0,0,0,0,0,1042.0,7.893474088291747
0,50,905191,2441,902,571,67,7,821,5,22,37,3,49,4,115,6,3,171,7,0,0,3,0,30,257,12,12,383,41,293,14,1,0,0,0,0,1,0,1045.0,8.80287081339713
0,51,904408,2948,986,635,76,7,940,7,20,57,1,42,9,133,4,0,213,1,0,0,1,0,36,240,10,9,437,38,279,22,0,0,0,0,0,0,0,1061.0,8.89349670122526
0,52,903522,3469,1135,711,75,7,1081,10,20,53,0,46,11,137,9,1,219,0,0,0,2,0,42,299,23,14,463,63,335,15,0,0,0,0,0,0,0,1129.0,9.274579273693535
0,53,902506,4047,1282,815,88,7,1255,7,28,74,0,43,22,173,7,0,269,3,0,0,2,0,39,311,22,16,546,61,377,25,0,0,0,0,0,0,0,1308.0,9.202599388379205
0,54,901872,4132,1540,932,97,8,1419,4,0,69,0,0,19,0,11,0,386,2,0,0,0,0,80,0,41,22,415,96,88,31,0,1,0,0,1,0,0,688.0,9.690406976744185
0,55,901355,4047,1792,1069,110,9,1618,10,0,23,0,0,0,0,6,1,454,2,0,3,0,0,0,0,8,10,320,58,93,36,0,1,0,0,0,1,0,365.0,9.635616438356164
0,56,900743,3985,2081,1191,131,13,1856,0,5,47,0,21,0,0,2,0,503,2,0,7,0,0,0,0,9,16,396,69,117,30,1,3,0,0,0,3,1,462.0,8.848484848484848
0,57,900045,3959,2359,1355,154,15,2113,0,14,42,0,21,0,0,8,0,580,4,0,8,0,0,0,0,16,5,466,72,118,42,0,2,0,0,1,1,0,571.0,9.073555166374781
0,58,899342,3933,2617,1487,185,18,2418,0,16,35,0,20,0,0,4,0,601,3,0,4,0,0,0,0,11,9,446,89,127,41,0,3,0,0,0,3,0,494.0,9.3582995951417
0,59,898581,4009,2829,1589,206,21,2765,0,19,63,0,35,0,0,4,0,595,1,0,7,0,0,0,0,20,17,473,87,151,50,1,2,0,0,1,2,0,619.0,9.038772213247173
0,60,897855,4075,2988,1674,207,25,3176,0,20,63,0,33,0,0,4,1,567,3,0,9,0,0,0,0,12,14,474,67,131,54,2,2,0,0,2,2,0,608.0,9.21546052631579
0,61,897096,4170,3057,1740,218,27,3692,0,0,68,0,0,0,0,9,2,634,2,0,7,0,0,0,0,16,21,472,85,142,60,0,2,0,0,1,1,0,597.0,9.417085427135678
0,62,896408,4136,3168,1825,247,29,4187,0,0,69,0,0,0,0,7,1,556,2,0,16,0,0,0,0,23,14,456,64,121,47,1,1,0,0,0,2,0,530.0,9.528301886792454
0,63,895764,4061,3232,1872,260,32,4779,0,22,46,0,41,0,0,11,0,494,1,0,6,0,0,0,0,15,8,415,63,121,45,1,2,0,0,1,2,0,528.0,10.204545454545455
0,64,895076,4031,3318,1907,296,38,5334,0,21,64,0,39,0,0,4,0,514,4,0,11,0,0,0,0,17,14,440,65,135,48,2,4,0,0,1,5,0,602.0,9.307308970099667
0,65,894483,3933,3390,1929,333,41,5891,0,30,63,0,47,0,0,6,2,402,3,0,8,0,0,0,0,18,14,415,46,91,41,0,3,0,0,1,2,0,594.0,9.506734006734007
0,66,893827,3906,3421,1923,362,46,6515,0,36,105,0,42,0,0,5,2,408,4,0,14,0,0,0,0,20,20,448,51,113,44,0,5,0,0,0,3,2,611.0,9.196399345335516
0,67,893234,3788,3490,1944,387,51,7106,0,23,104,0,45,0,0,7,1,365,3,0,11,0,0,0,0,18,16,403,42,113,35,0,5,0,0,3,1,1,630.0,8.911111111111111
0,68,892727,3573,3562,1944,414,55,7725,0,0,92,0,0,0,0,2,0,364,1,0,17,0,0,0,0,16,15,332,45,96,34,1,3,0,0,3,1,0,455.0,9.356043956043957
0,69,892176,3501,3526,1933,425,58,8381,0,0,98,0,0,0,0,8,1,386,6,0,10,0,0,0,0,24,18,347,61,117,26,0,3,0,0,2,1,0,504.0,9.007936507936508
0,70,891571,3501,3447,1904,440,62,9075,0,40,103,0,54,0,0,7,3,354,4,0,8,0,0,0,0,19,13,431,54,88,32,0,4,0,0,1,3,0,596.0,9.302013422818792
0,71,891028,3392,3431,1899,467,66,9717,0,32,79,0,50,0,0,10,2,323,3,0,15,0,0,0,0,18,11,383,40,92,28,0,4,0,0,2,2,0,518.0,9.822393822393822
0,72,890458,3348,3367,1877,478,73,10399,0,24,80,0,54,0,0,9,0,358,4,0,6,0,0,0,0,22,13,406,44,93,27,2,5,0,0,5,2,0,487.0,9.006160164271048
0,73,889819,3407,3306,1833,499,79,11057,0,21,148,0,52,0,0,5,1,365,9,0,19,0,0,0,0,9,10,458,52,85,44,1,5,0,0,3,3,0,683.0,9.165446559297218
0,74,889206,3456,3242,1816,489,88,11703,0,29,154,0,41,0,0,6,1,324,5,0,26,0,0,0,0,15,12,459,25,92,37,2,7,0,0,5,4,0,627.0,9.347687400318978
0,75,888680,3378,3199,1783,508,95,12357,0,0,119,0,0,0,0,8,3,345,6,0,21,0,0,0,0,15,9,375,45,87,19,2,5,0,0,2,5,0,503.0,8.900596421471173
0,76,888150,3332,3189,1770,490,101,12968,0,0,123,0,0,0,0,6,2,337,8,0,11,0,0,0,0,28,15,358,59,78,35,1,5,0,0,3,3,0,527.0,9.470588235294118
0,77,887596,3336,3139,1709,492,109,13619,0,39,98,0,48,0,0,9,2,302,11,0,11,0,0,0,0,19,15,410,55,66,23,1,7,0,0,4,4,0,548.0,9.428832116788321
0,78,887006,3312,3097,1716,502,116,14251,0,32,103,0,52,0,0,7,2,333,11,0,17,0,0,0,0,21,12,425,57,88,20,0,7,0,0,3,3,1,596.0,9.275167785234899
0,79,886501,3234,3087,1680,496,118,14884,0,27,89,0,37,0,0,5,1,294,12,0,14,0,0,0,0,15,11,362,58,59,26,1,1,0,0,0,2,0,537.0,8.960893854748603
0,80,885923,3231,3052,1671,492,128,15503,0,32,156,0,44,0,0,6,1,279,7,0,20,0,0,0,0,16,17,444,48,61,25,1,9,0,0,5,5,0,610.0,9.549180327868852
0,81,885342,3276,2985,1655,477,133,16132,0,16,165,0,50,0,0,2,3,277,12,0,25,0,0,0,0,24,7,449,44,72,16,2,3,0,0,2,3,0,672.0,9.678571428571429
0,82,884802,3261,2944,1680,447,143,16723,0,0,149,0,0,0,0,9,7,313,11,0,14,0,0,0,0,16,21,407,58,59,16,2,8,0,0,6,4,0,598.0,9.58361204013378
0,83,884253,3251,2938,1669,450,148,17291,0,0,146,0,0,0,0,6,2,345,10,0,11,0,0,0,0,16,13,393,53,73,30,1,4,0,0,3,2,0,620.0,8.95
0,84,883681,3259,2934,1675,435,153,17863,0,29,123,0,55,0,0,6,1,309,14,0,9,0,0,0,0,15,11,429,52,70,21,2,3,0,0,4,1,0,617.0,9.437601296596434
0,85,883104,3262,2927,1690,425,156,18436,0,29,134,0,51,0,0,9,5,301,8,0,16,0,0,0,0,17,7,423,57,75,22,1,2,0,0,1,2,0,596.0,9.303691275167786
0,86,882530,3254,2917,1689,411,159,19040,0,29,106,0,33,0,0,7,6,336,13,0,12,0,0,0,0,19,13,427,42,72,33,0,3,0,0,1,2,0,558.0,9.184587813620071
0,87,881934,3310,2871,1676,402,166,19641,0,28,172,0,36,0,0,6,3,291,11,0,19,0,0,0,0,20,10,449,61,61,25,1,6,0,0,0,5,2,660.0,8.936363636363636
0,88,881342,3344,2820,1679,405,172,20238,0,26,150,0,47,0,0,5,2,313,16,0,14,0,0,0,0,12,7,445,60,67,20,2,4,0,0,4,1,1,606.0,9.645214521452145
0,89,880725,3389,2830,1670,410,176,20800,0,0,163,0,0,0,0,8,3,369,13,0,20,0,0,0,0,27,14,430,72,75,40,1,3,0,0,2,1,1,595.0,9.129411764705882
0,90,880179,3381,2812,1646,423,179,21380,0,0,150,0,0,0,0,7,4,334,8,0,24,0,0,0,0,14,5,407,62,45,32,1,2,0,0,2,1,0,565.0,8.665486725663717
0,91,879555,3440,2839,1639,446,186,21895,0,31,132,0,52,0,0,9,2,344,9,0,19,0,0,0,0,11,15,485,57,58,24,2,5,0,0,2,4,1,643.0,9.085536547433904
0,92,878956,3461,2842,1635,450,191,22465,0,33,126,0,40,0,0,7,5,347,7,0,14,0,0,0,0,15,5,441,50,82,26,2,3,0,0,2,1,2,631.0,9.545166402535658
0,93,878345,3479,2874,1672,443,196,22991,0,31,116,0,47,0,0,2,6,352,7,0,15,0,0,0,0,15,20,454,51,81,25,0,5,0,0,0,4,1,533.0,8.99624765478424
0,94,877684,3540,2844,1713,441,205,23573,0,23,169,0,47,0,0,5,5,353,12,0,20,0,0,0,0,15,12,488,72,76,25,2,7,0,0,2,4,3,770.0,9.498701298701299
0,95,877064,3565,2846,1756,443,212,24114,0,35,166,0,43,0,0,4,4,316,9,0,18,0,0,0,0,15,10,501,45,54,20,2,5,0,0,1,5,1,715.0,9.041958041958042
0,96,876433,3612,2870,1763,433,222,24667,0,0,172,0,0,0,0,13,3,376,10,0,25,0,0,0,0,24,8,450,66,89,26,2,8,0,0,4,6,0,617.0,8.748784440842787
0,97,875886,3510,2923,1803,436,224,25218,0,0,128,0,0,0,0,5,3,347,9,0,17,0,0,0,0,20,18,406,53,65,23,0,2,0,0,0,0,2,426.0,9.53755868544601
0,98,875217,3567,2946,1812,440,234,25784,0,30,146,0,51,0,0,9,4,371,10,0,17,0,0,0,0,16,15,495,66,82,26,3,7,0,0,2,6,2,645.0,9.46201550387597
0,99,874570,3614,2960,1786,437,236,26397,0,33,124,0,52,0,0,2,3,378,10,0,21,0,0,0,0,15,9,479,69,72,27,2,0,0,0,0,2,0,599.0,9.559265442404007
0,100,873992,3596,2990,1785,450,241,26946,0,23,98,0,50,0,0,6,2,337,14,0,23,0,0,0,0,17,8,418,62,68,30,2,3,0,0,4,1,0,570.0,8.943859649122807
0,101,873358,3628,3010,1814,450,247,27493,0,28,166,0,38,0,0,6,4,333,4,0,31,0,0,0,0,17,7,484,56,67,27,2,4,0,0,3,3,0,592.0,9.56081081081081
0,102,872736,3624,3002,1828,447,262,28101,0,39,126,0,45,0,0,4,5,334,11,0,30,0,0,0,0,19,9,460,55,82,25,6,9,0,0,7,6,2,630.0,9.107936507936508
0,103,872121,3603,3002,1871,448,268,28687,0,0,163,0,0,0,0,5,5,370,13,0,33,0,0,0,0,13,13,457,54,71,33,0,6,0,0,5,0,1,577.0,9.149046793760832
0,104,871568,3557,3003,1854,469,273,29276,0,0,120,0,0,0,0,6,5,357,10,0,21,0,0,0,0,25,9,396,59,67,31,3,2,0,0,4,1,0,439.0,9.095671981776766
0,105,870986,3531,2980,1845,448,279,29931,0,31,102,0,45,0,0,4,6,342,16,0,8,0,0,0,0,16,12,407,70,71,34,1,5,0,0,0,5,1,524.0,8.91793893129771
0,106,870382,3513,2988,1874,440,286,30517,0,30,117,0,46,0,0,4,5,345,4,0,18,0,0,0,0,21,14,452,52,71,29,0,7,0,0,3,3,1,594.0,9.072390572390573
0,107,869805,3441,3004,1909,442,295,31104,0,32,124,0,44,0,0,5,4,314,10,0,16,0,0,0,0,15,13,426,61,63,27,2,7,0,0,3,5,1,606.0,8.966996699669966
0,108,869154,3505,3011,1877,468,299,31686,0,25,165,0,50,0,0,5,5,331,13,0,34,0,0,0,0,15,8,502,46,73,30,1,3,0,0,3,0,1,686.0,9.037900874635568
0,109,868597,3440,2999,1864,472,306,32322,0,21,134,0,48,0,0,2,5,301,7,0,18,0,0,0,0,12,9,420,41,74,22,1,6,0,0,1,3,3,576.0,9.005208333333334
0,110,868027,3419,2982,1888,468,311,32905,0,0,115,0,0,0,0,7,3,391,9,0,21,0,0,0,0,13,11,420,53,70,27,2,3,0,0,2,3,0,520.0,9.178846153846154
0,111,867464,3403,2974,1822,496,317,33524,0,0,117,0,0,0,0,4,9,377,13,0,19,0,0,0,0,11,13,383,53,99,28,1,5,0,0,3,3,0,460.0,9.354347826086956
0,112,866882,3352,2970,1836,491,323,34146,0,31,98,0,58,0,0,7,4,346,7,0,12,0,0,0,0,12,7,429,52,70,31,2,4,0,0,3,1,2,600.0,8.971666666666666
0,113,866287,3367,2945,1839,495,329,34738,0,40,105,0,42,0,0,9,5,353,5,0,19,0,0,0,0,13,4,434,57,80,24,1,5,0,0,3,3,0,501.0,8.82435129740519
0,114,865704,3352,2916,1827,493,336,35372,0,31,106,0,39,0,0,4,3,367,7,0,12,0,0,0,0,6,8,442,47,70,24,2,5,0,0,4,1,2,575.0,9.118260869565217
0,115,865044,3409,2917,1807,493,344,35986,0,35,139,0,42,0,0,7,3,369,3,0,42,0,0,0,0,12,8,495,54,77,34,2,6,0,0,2,4,2,634.0,9.20820189274448
0,116,864431,3469,2889,1798,484,349,36580,0,39,111,0,38,0,0,5,3,348,9,0,27,0,0,0,0,20,13,472,51,68,22,0,5,0,0,2,2,1,582.0,9.642611683848797
0,117,863846,3483,2880,1794,461,356,37180,0,0,119,0,0,0,0,7,6,389,9,0,21,0,0,0,0,21,13,400,64,84,37,1,6,0,0,2,4,1,521.0,9.838771593090211
0,118,863342,3404,2862,1778,463,364,37787,0,0,95,0,0,0,0,8,3,334,11,0,26,0,0,0,0,16,11,348,48,76,32,2,6,0,0,3,5,0,427.0,8.927400468384075
0,119,862767,3338,2938,1806,448,371,38332,0,34,120,0,46,0,0,3,3,325,11,0,14,0,0,0,0,10,9,429,59,67,20,3,4,0,0,3,1,3,588.0,9.654761904761905
0,120,862223,3323,2913,1800,443,380,38918,0,35,102,0,46,0,0,10,3,304,4,0,15,0,0,0,0,11,14,423,42,63,16,2,7,0,0,2,6,1,563.0,9.754884547069272
0,121,861672,3300,2881,1785,428,383,39551,0,32,75,0,59,0,0,4,2,328,5,0,17,0,0,0,0,14,15,394,56,69,32,2,1,0,0,1,2,0,471.0,9.48407643312102
0,122,861089,3289,2894,1759,455,388,40126,0,23,126,0,48,0,0,2,2,317,3,0,28,0,0,0,0,21,13,430,51,71,31,1,4,0,0,3,1,1,545.0,9.234862385321101
0,123,860557,3223,2888,1775,464,393,40700,0,25,102,0,51,0,0,5,0,289,9,0,24,0,0,0,0,17,10,378,57,74,23,2,3,0,0,3,1,1,527.0,9.402277039848197
0,124,860057,3159,2866,1734,469,399,41316,0,0,96,0,0,0,0,4,3,320,14,0,24,0,0,0,0,27,12,342,56,69,33,1,5,0,0,1,3,2,441.0,9.35827664399093
0,125,859543,3141,2844,1717,465,401,41889,0,0,90,0,0,0,0,3,9,339,8,0,32,0,0,0,0,22,11,380,48,63,23,1,1,0,0,1,1,0,468.0,9.318376068376068
0,126,859046,3097,2793,1700,462,404,42498,0,34,84,0,34,0,0,7,3,284,12,0,14,0,0,0,0,16,9,343,52,81,21,2,1,0,0,2,1,0,452.0,9.11504424778761
0,127,858552,3043,2781,1684,460,411,43069,0,35,72,0,36,0,0,8,7,296,6,0,13,0,0,0,0,15,6,339,44,79,32,4,3,0,0,2,5,0,480.0,9.464583333333334
0,128,858057,2964,2783,1709,456,421,43610,0,34,76,0,48,0,0,3,4,282,7,0,15,0,0,0,0,17,9,379,38,61,17,3,7,0,0,5,4,1,471.0,8.938428874734607
0,129,857485,3019,2805,1647,456,426,44162,0,27,98,0,46,0,0,6,2,320,14,0,34,0,0,0,0,15,10,399,61,81,31,2,3,0,0,2,3,0,523.0,9.145315487571702
0,130,856943,3061,2782,1620,451,429,44714,0,32,93,0,45,0,0,2,6,284,10,0,42,0,0,0,0,16,12,418,46,49,29,0,3,0,0,1,1,1,558.0,9.270609318996415
0,131,856488,3024,2734,1587,454,438,45275,0,0,73,0,0,0,0,8,3,305,14,0,28,0,0,0,0,17,7,329,51,53,22,3,6,0,0,4,5,0,361.0,8.983379501385041
0,132,855974,2997,2764,1547,451,444,45823,0,0,87,0,0,0,0,5,8,332,23,0,25,0,0,0,0,19,15,347,68,69,30,1,5,0,0,4,1,1,411.0,8.834549878345499
0,133,855481,2982,2717,1549,447,454,46370,0,34,73,0,41,0,0,6,5,276,19,0,8,0,0,0,0,19,12,351,67,55,20,4,6,0,0,4,2,4,448.0,8.203125
0,134,855010,2938,2708,1519,467,459,46899,0,33,78,0,52,0,0,5,3,247,13,0,11,0,0,0,0,20,9,341,50,54,26,0,5,0,0,2,2,1,458.0,8.831877729257641
0,135,854507,2904,2711,1556,453,464,47405,0,28,68,0,48,0,0,4,2,307,9,0,14,0,0,0,0,18,5,350,69,66,18,1,4,0,0,1,3,1,526.0,8.887832699619771
0,136,854010,2908,2661,1551,447,473,47950,0,38,63,0,41,0,0,7,3,278,13,0,35,0,0,0,0,12,7,354,44,79,20,3,6,0,0,4,4,1,449.0,8.748329621380845
0,137,853502,2910,2668,1549,449,480,48442,0,29,75,0,43,0,0,3,3,285,10,0,29,0,0,0,0,19,12,384,44,56,24,4,3,0,0,1,5,1,472.0,8.98728813559322
0,138,853009,2894,2631,1557,422,487,49000,0,0,85,0,0,0,0,4,8,321,20,0,26,0,0,0,0,16,13,338,66,66,23,2,5,0,0,5,2,0,372.0,8.583333333333334
0,139,852523,2856,2622,1575,419,492,49513,0,0,88,0,0,0,0,7,6,324,12,0,22,0,0,0,0,13,14,343,53,59,31,0,5,0,0,0,4,1,379.0,8.9155672823219
0,140,851984,2851,2626,1569,408,503,50059,0,51,92,0,42,0,0,7,11,288,12,0,15,0,0,0,0,13,8,402,51,57,29,2,9,0,0,6,3,2,492.0,8.896341463414634
0,141,851535,2817,2589,1528,409,507,50615,0,39,59,0,35,0,0,2,5,266,10,0,7,0,0,0,0,14,12,316,45,62,26,1,3,0,0,1,2,1,414.0,8.582125603864734
0,142,851074,2826,2542,1499,403,513,51143,0,33,69,0,46,0,0,5,2,264,13,0,10,0,0,0,0,8,11,343,39,62,17,1,5,0,0,3,2,1,412.0,8.220873786407767
0,143,850619,2798,2485,1517,384,519,51678,0,24,71,0,46,0,0,3,2,258,7,0,29,0,0,0,0,12,3,344,43,56,12,3,3,0,0,4,2,0,416.0,8.276442307692308
0,144,850163,2745,2466,1508,394,523,52201,0,35,51,0,41,0,0,0,4,258,9,0,27,0,0,0,0,12,19,347,31,62,16,1,3,0,0,1,2,1,417.0,8.160671462829736
0,145,849747,2676,2450,1474,392,528,52733,0,0,64,0,0,0,0,5,1,283,13,0,22,0,0,0,0,18,10,303,45,51,17,1,4,0,0,1,1,3,311.0,8.183279742765274
0,146,849334,2627,2432,1442,388,536,53241,0,0,72,0,0,0,0,5,3,289,9,0,15,0,0,0,0,9,11,268,56,56,33,2,6,0,0,2,5,1,270.0,7.155555555555556
0,147,848899,2573,2412,1451,384,544,53737,0,29,70,0,41,0,0,4,3,246,7,0,9,0,0,0,0,13,13,310,40,58,27,1,7,0,0,4,1,3,263.0,7.501901140684411
