iter,day,age,deaths
13,96,86,2
13,96,71,1
13,96,88,1
13,96,89,1
13,97,81,1
13,97,82,3
13,97,66,1
13,97,83,4
13,97,35,1
13,97,84,1
13,97,86,1
13,97,87,2
13,97,91,1
13,97,94,1
13,97,95,1
13,98,81,1
13,98,33,1
13,98,83,1
13,98,67,1
13,98,68,1
13,98,84,1
13,98,70,2
13,98,89,2
13,98,73,1
13,98,93,1
13,98,94,1
13,99,80,2
13,99,64,1
13,99,82,2
13,99,83,1
13,99,84,1
13,99,85,1
13,99,71,1
13,99,89,2
13,99,79,1
13,100,80,1
13,100,81,2
13,100,34,1
13,100,50,1
13,100,83,2
13,100,85,2
13,100,86,1
13,100,72,1
13,100,89,1
13,100,74,2
13,101,33,1
13,101,81,2
13,101,99,1
13,101,84,1
13,101,69,1
13,101,86,1
13,101,88,1
13,101,91,1
13,101,75,1
13,101,92,1
13,101,77,1
13,102,80,1
13,102,81,1
13,102,82,1
13,102,98,1
13,102,83,1
13,102,84,1
13,102,68,1
13,102,85,2
13,102,86,2
13,102,89,1
13,102,74,1
13,102,92,1
13,103,65,1
13,103,98,1
13,103,84,2
13,103,85,1
13,103,86,3
13,103,87,2
13,103,72,1
13,103,44,1
13,103,94,1
13,104,80,1
13,104,81,1
13,104,98,1
13,104,67,1
13,104,83,2
13,104,84,3
13,104,85,1
13,104,86,1
13,104,88,1
13,104,25,1
13,104,91,1
13,105,70,1
13,105,41,1
13,105,73,2
13,105,74,1
13,105,45,1
13,105,79,1
13,105,82,1
13,105,83,1
13,105,84,1
13,105,85,1
13,105,86,1
13,105,56,1
13,105,89,2
13,105,91,1
13,105,28,1
13,105,93,1
13,106,83,3
13,106,70,1
13,106,87,1
13,106,92,1
13,106,44,1
13,106,78,1
13,107,80,1
13,107,81,2
13,107,84,1
13,107,85,1
13,107,87,1
13,107,42,1
13,107,91,1
13,107,45,1
13,107,93,1
13,107,77,1
13,107,94,1
13,108,98,1
13,108,36,1
13,108,87,1
13,108,89,1
13,108,73,1
13,108,90,1
13,108,78,1
13,109,81,2
13,109,82,1
13,109,98,1
13,109,83,2
13,109,85,1
13,109,70,2
13,109,71,1
13,109,72,1
13,109,88,2
13,109,89,2
13,109,94,1
13,110,82,1
13,110,83,1
13,110,84,1
13,110,37,1
13,110,69,1
13,110,71,1
13,110,72,1
13,110,88,1
13,110,89,1
13,110,92,2
13,110,93,1
13,111,32,1
13,111,48,1
13,111,65,1
13,111,83,2
13,111,84,1
13,112,96,1
13,112,81,1
13,112,83,1
13,112,86,1
13,112,88,1
13,112,72,1
13,112,89,1
13,112,26,1
13,112,74,1
13,112,91,1
13,112,94,1
13,113,33,1
13,113,67,1
13,113,83,4
13,113,68,1
13,113,84,1
13,113,85,1
13,113,86,2
13,113,87,1
13,113,71,1
13,113,72,1
13,113,88,2
13,113,94,1
13,114,82,2
13,114,67,1
13,114,84,1
13,114,70,1
13,114,71,1
13,114,72,1
13,114,90,1
13,114,75,1
13,114,93,1
13,114,79,2
13,115,82,1
13,115,85,2
13,115,38,1
13,115,71,1
13,115,88,1
13,115,29,1
13,115,47,1
13,116,65,1
13,116,81,1
13,116,82,1
13,116,83,1
13,116,84,1
13,116,88,1
13,116,89,1
13,116,73,1
13,116,74,1
13,117,96,1
13,117,80,1
13,117,83,2
13,117,84,1
13,117,85,1
13,117,87,2
13,117,73,2
13,117,91,1
13,118,80,2
13,118,82,2
13,118,68,1
13,118,85,1
13,118,87,2
13,118,79,1
13,119,49,1
13,119,81,1
13,119,82,1
13,119,83,1
13,119,68,1
13,119,53,1
13,119,72,1
13,119,92,1
13,119,45,1
13,119,63,1
13,120,80,2
13,120,82,1
13,120,84,2
13,120,85,1
13,120,69,1
13,120,39,1
13,120,87,2
13,120,89,2
13,120,74,1
13,120,43,1
13,120,92,1
13,121,81,1
13,121,82,1
13,121,83,1
13,121,84,2
13,121,68,1
13,121,38,1
13,121,86,1
13,121,87,1
13,121,88,2
13,121,41,1
13,122,83,2
13,122,84,2
13,122,68,1
13,122,85,1
13,122,90,1
13,122,93,1
13,122,94,2
13,122,95,1
13,123,81,3
13,123,83,1
13,123,99,1
13,123,70,1
13,123,86,1
13,123,73,1
13,123,93,1
13,123,45,1
13,123,78,1
13,123,94,1
13,124,65,1
13,124,81,1
13,124,84,1
13,124,85,1
13,124,72,1
13,124,89,1
13,124,73,1
13,125,98,1
13,125,82,2
13,125,67,1
13,125,99,1
13,125,83,2
13,125,86,1
13,125,22,1
13,125,24,1
13,125,44,1
13,125,78,1
13,125,94,1
13,126,67,1
13,126,87,1
13,126,89,1
13,127,80,1
13,127,81,1
13,127,82,1
13,127,84,1
13,127,39,1
13,127,87,1
13,127,25,1
13,127,92,1
13,128,82,1
13,128,66,1
13,128,50,1
13,128,67,1
13,128,88,1
13,128,58,1
13,128,74,1
13,128,60,1
13,128,93,1
13,129,66,1
13,129,35,1
13,129,84,1
13,129,87,1
13,129,71,1
13,129,88,2
13,129,72,2
13,129,25,1
13,129,74,1
13,129,79,1
13,130,82,1
13,130,66,1
13,130,68,1
13,130,90,1
13,130,74,1
13,130,75,1
13,130,45,1
13,131,81,1
13,131,66,1
13,131,82,1
13,131,70,2
13,131,87,1
13,131,73,1
13,131,74,1
13,131,43,1
13,131,93,1
13,132,34,1
13,132,84,2
13,132,38,1
13,132,72,1
13,132,40,1
13,132,88,2
13,132,73,1
13,132,74,1
13,132,93,1
13,132,63,1
13,133,80,1
13,133,82,1
13,133,83,1
13,133,100,1
13,133,84,1
13,133,85,1
13,133,87,1
13,133,88,1
13,133,72,1
13,134,65,1
13,134,81,1
13,134,82,1
13,134,86,1
13,134,88,1
13,134,89,1
13,134,59,1
13,135,80,1
13,135,72,1
13,135,73,1
13,135,89,2
13,135,77,1
13,136,82,2
13,136,66,1
13,136,84,1
13,136,69,1
13,136,87,1
13,136,89,1
13,136,75,1
13,136,78,1
13,137,80,2
13,137,81,1
13,137,83,1
13,137,84,1
13,137,85,1
13,137,87,2
13,137,88,1
13,137,72,1
13,137,94,1
13,138,82,2
13,138,83,1
13,138,90,1
13,138,74,1
13,139,80,1
13,139,96,1
13,139,64,1
13,139,97,1
13,139,82,3
13,139,89,1
13,139,90,1
13,139,75,1
13,139,93,1
13,140,81,1
13,140,84,2
13,140,24,1
13,140,88,2
13,140,93,1
13,140,95,1
13,141,80,1
13,141,82,2
13,141,83,1
13,141,24,1
13,141,72,1
13,141,25,1
13,141,90,1
13,141,94,1
13,142,84,1
13,142,86,1
13,142,88,1
13,142,94,1
13,143,99,1
13,143,68,1
13,143,84,1
13,143,71,1
13,143,88,1
13,143,72,1
13,143,73,2
13,143,92,2
13,143,45,1
13,143,77,1
13,144,80,2
13,144,84,1
13,144,85,1
13,144,86,1
13,144,87,1
13,144,71,1
13,145,80,1
13,145,84,1
13,145,86,1
13,145,71,1
13,145,88,2
13,146,85,1
13,146,38,1
13,147,83,1
13,147,84,1
13,147,38,1
13,147,71,1
13,147,90,1
13,147,62,1
13,148,80,1
13,148,82,1
13,148,83,1
13,148,85,1
13,148,86,1
13,148,39,1
13,149,68,1
13,149,84,1
13,149,87,1
13,149,77,1
13,150,99,1
13,150,88,1
13,150,89,1
13,150,74,1
13,150,63,1
13,151,81,1
13,151,85,1
13,151,72,1
13,151,43,1
13,151,75,1
13,152,81,1
13,152,67,1
13,152,85,1
13,152,86,1
13,152,71,1
13,152,73,1
13,152,74,1
13,152,75,1
13,153,81,1
13,153,88,1
13,153,89,1
13,153,74,1
13,154,81,1
13,154,83,1
13,154,84,2
13,154,87,1
13,154,88,1
13,154,89,1
13,154,78,1
13,155,80,1
13,155,65,1
13,155,82,2
13,155,83,1
13,155,67,1
13,155,85,2
13,155,89,1
13,155,91,1
13,155,78,1
13,155,94,1
13,156,64,1
13,156,81,1
13,156,83,1
13,156,85,1
13,156,89,1
13,156,46,1
13,157,33,1
13,157,70,1
13,157,72,1
13,157,89,1
13,158,83,1
13,158,89,1
13,159,34,1
13,159,84,1
13,159,68,1
13,159,85,1
13,159,70,1
13,159,87,1
13,159,25,1
13,159,89,1
13,160,82,2
13,160,83,1
13,160,84,2
13,160,87,1
13,160,24,1
13,160,88,1
13,160,89,1
13,161,82,1
13,162,82,1
13,162,99,1
13,162,71,1
13,162,87,1
13,162,73,1
13,163,85,1
13,163,71,1
13,163,87,1
13,163,43,1
13,164,67,1
13,164,36,1
13,164,72,1
13,164,58,1
13,164,75,1
13,165,69,1
13,165,71,1
13,165,74,1
13,165,91,1
13,165,94,1
13,166,86,1
13,166,87,1
13,166,89,1
13,166,74,1
13,167,82,1
13,167,83,1
13,167,68,1
13,167,69,1
13,167,85,2
13,167,71,1
13,167,72,1
13,167,73,1
13,167,90,1
13,168,81,1
13,168,83,1
13,168,89,1
13,168,92,1
13,168,94,1
13,169,80,1
13,169,65,1
13,169,83,1
13,169,84,1
13,169,86,1
13,169,76,1
13,169,29,1
13,170,32,1
13,170,66,1
13,170,82,1
13,170,84,1
13,170,68,1
13,170,42,1
13,170,92,1
13,171,80,1
13,171,81,1
13,171,89,1
13,172,81,1
13,172,65,1
13,172,73,2
13,173,86,1
13,173,76,1
13,173,77,1
13,174,36,1
13,174,84,2
13,174,71,1
13,174,93,1
13,175,81,1
13,175,66,1
13,175,82,1
13,175,23,1
13,175,72,1
13,176,82,1
13,176,38,1
13,176,87,1
13,176,75,1
13,176,79,1
13,177,68,1
13,177,57,1
13,177,77,1
13,178,32,1
13,178,80,1
13,178,81,1
13,178,88,1
13,178,89,1
13,179,80,1
13,179,81,1
13,179,82,2
13,179,84,2
13,179,37,1
13,179,92,2
13,179,77,1
13,179,79,1
14,37,86,1
14,39,89,1
14,42,83,1
14,42,91,1
14,44,40,1
14,48,80,1
14,48,66,1
14,48,78,1
14,50,81,1
14,50,18,1
14,50,76,1
14,51,49,1
14,51,83,1
14,51,99,1
14,52,92,1
14,53,81,1
14,54,66,1
14,54,21,1
14,54,87,1
14,54,78,1
14,55,82,1
14,55,74,1
14,55,79,1
14,56,80,1
14,56,85,1
14,56,70,1
14,56,95,1
14,57,60,1
14,58,83,1
14,58,67,1
14,58,84,1
14,58,93,1
14,58,77,1
14,58,78,1
14,59,80,1
14,59,82,1
14,59,89,1
14,60,81,1
14,60,67,1
14,60,69,1
14,60,70,1
14,60,89,1
14,61,67,1
14,61,36,1
14,61,70,1
14,61,89,1
14,61,41,1
14,61,92,1
14,61,46,1
14,61,78,1
14,62,50,1
14,62,66,1
14,62,90,1
14,62,78,1
14,63,65,1
14,63,71,1
14,63,91,1
14,63,28,1
14,63,95,1
14,64,80,1
14,64,83,1
14,64,84,1
14,64,88,1
14,64,90,2
14,64,91,1
14,64,77,1
14,64,78,1
14,65,64,1
14,65,65,1
14,65,71,2
14,65,41,1
14,65,73,2
14,65,75,1
14,65,78,1
14,66,80,1
14,66,65,2
14,66,82,1
14,66,83,1
14,66,67,1
14,66,86,2
14,66,88,1
14,66,89,1
14,66,90,1
14,66,74,1
14,66,77,1
14,67,68,1
14,67,86,1
14,67,89,1
14,67,73,1
14,67,77,1
14,68,81,1
14,68,65,1
14,68,83,1
14,68,99,1
14,68,84,1
14,68,71,1
14,68,59,1
14,68,75,1
14,68,91,1
14,68,76,1
14,68,94,1
14,69,35,1
14,69,67,2
14,69,27,1
14,69,93,1
14,69,30,1
14,70,80,2
14,70,82,1
14,70,66,1
14,70,86,2
14,70,89,1
14,70,91,1
14,70,60,1
14,70,76,2
14,70,77,1
14,70,78,1
14,70,79,1
14,71,81,2
14,71,66,1
14,71,69,1
14,71,70,1
14,71,86,1
14,71,72,1
14,71,73,1
14,71,25,1
14,71,74,1
14,71,76,2
14,71,93,1
14,71,61,1
14,71,77,1
14,72,34,1
14,72,82,1
14,72,35,1
14,72,67,1
14,72,83,1
14,72,68,1
14,72,84,1
14,72,87,1
14,72,88,2
14,72,94,1
14,73,81,1
14,73,36,1
14,73,71,1
14,73,87,1
14,73,75,2
14,73,76,1
14,73,31,1
14,73,79,1
14,74,84,1
14,74,72,1
14,74,73,2
14,74,91,1
14,74,76,1
14,74,78,1
14,75,80,1
14,75,81,1
14,75,70,1
14,75,86,2
14,75,88,1
14,75,40,1
14,75,72,1
14,75,89,1
14,75,73,1
14,75,75,1
14,76,97,1
14,76,82,1
14,76,69,1
14,76,87,1
14,76,24,1
14,76,88,1
14,76,89,1
14,76,74,1
14,77,98,1
14,77,66,1
14,77,69,1
14,77,38,1
14,77,72,1
14,77,76,1
14,77,79,2
14,77,83,1
14,77,87,1
14,77,89,1
14,77,90,2
14,77,27,1
14,77,95,1
14,77,63,1
14,78,80,1
14,78,65,1
14,78,81,2
14,78,83,1
14,78,84,1
14,78,71,1
14,78,72,1
14,78,73,1
14,78,74,1
14,78,79,1
14,79,81,1
14,79,36,1
14,79,70,1
14,79,38,1
14,79,86,2
14,79,71,1
14,79,88,1
14,79,24,1
14,79,74,1
14,79,75,2
14,80,96,1
14,80,64,1
14,80,68,2
14,80,70,1
14,80,71,1
14,80,72,1
14,80,73,2
14,80,77,1
14,80,78,1
14,80,83,1
14,80,85,1
14,80,55,1
14,80,87,2
14,80,90,1
14,80,92,1
14,80,29,1
14,81,96,1
14,81,65,1
14,81,82,2
14,81,83,1
14,81,84,1
14,81,86,1
14,81,71,1
14,81,73,1
14,81,74,1
14,81,60,1
14,81,79,1
14,81,95,1
14,82,68,2
14,82,71,1
14,82,72,1
14,82,75,1
14,82,77,1
14,82,81,1
14,82,83,1
14,82,86,1
14,82,87,1
14,82,89,1
14,82,90,1
14,82,93,2
14,82,29,1
14,82,62,1
14,83,80,1
14,83,96,1
14,83,82,2
14,83,19,1
14,83,83,1
14,83,100,1
14,83,85,2
14,83,71,1
14,83,87,1
14,83,72,2
14,83,94,1
14,84,64,2
14,84,82,1
14,84,83,1
14,84,68,1
14,84,85,1
14,84,87,1
14,84,71,1
14,84,55,1
14,84,72,2
14,84,89,1
14,84,93,1
14,84,45,1
14,84,62,1
14,85,82,3
14,85,85,2
14,85,73,1
14,85,58,1
14,85,91,1
14,85,77,2
14,85,94,1
14,86,83,2
14,86,99,1
14,86,69,2
14,86,88,1
14,86,73,1
14,86,89,1
14,86,93,1
14,86,46,1
14,87,80,1
14,87,82,1
14,87,85,1
14,87,87,1
14,87,72,1
14,87,88,1
14,87,73,1
14,87,76,1
14,88,82,1
14,88,84,2
14,88,88,2
14,88,89,1
14,88,74,1
14,88,90,1
14,88,61,1
14,88,93,1
14,88,78,1
14,89,80,1
14,89,83,2
14,89,84,1
14,89,71,1
14,89,92,1
14,90,48,1
14,90,66,1
14,90,83,1
14,90,84,3
14,90,86,1
14,90,71,1
14,90,72,1
14,90,89,1
14,90,74,1
14,90,77,1
14,90,79,1
14,91,80,1
14,91,68,1
14,91,87,1
14,91,89,1
14,92,87,1
14,92,71,1
14,92,72,1
14,92,40,1
14,92,88,1
14,92,41,1
14,92,73,1
14,92,74,1
14,92,61,1
14,93,65,1
14,93,82,1
14,93,89,2
14,93,63,1
14,94,80,1
14,94,33,1
14,94,100,1
14,94,39,1
14,94,91,1
14,94,92,2
14,94,94,1
14,95,81,2
14,95,66,1
14,95,85,1
14,95,42,1
14,95,91,2
14,96,83,1
14,96,86,1
14,96,73,1
14,97,70,1
14,97,91,1
14,97,28,1
14,97,29,1
14,98,81,1
14,98,36,1
14,98,85,1
14,98,87,1
14,98,56,1
14,99,64,1
14,99,97,1
14,99,87,1
14,99,74,1
14,99,90,1
14,99,75,1
14,99,47,1
14,100,49,1
14,100,82,1
14,100,83,2
14,100,19,1
14,100,86,1
14,100,45,1
14,101,84,1
14,102,87,1
14,102,25,1
14,102,74,1
14,102,76,1
14,102,79,1
14,103,80,2
14,103,81,2
14,103,82,1
14,103,70,1
14,103,87,2
14,103,59,1
14,104,82,1
14,104,84,1
14,105,81,1
14,106,82,1
14,106,84,1
14,106,86,1
14,106,87,1
14,106,89,1
14,106,79,1
14,107,82,1
14,107,99,1
14,107,87,1
14,107,72,1
14,107,74,1
14,107,90,1
14,107,91,1
14,107,29,1
14,107,78,1
14,108,67,1
14,108,86,2
14,108,71,1
14,108,73,1
14,108,89,1
14,108,92,1
14,108,44,1
14,109,66,1
14,109,83,2
14,109,39,1
14,109,79,1
14,110,85,3
14,111,80,1
14,111,85,1
14,111,86,1
14,111,88,1
14,111,73,2
14,111,59,1
14,112,80,1
14,112,66,1
14,113,50,1
14,113,71,1
14,114,85,2
14,114,71,1
14,115,80,2
14,115,82,1
14,115,84,1
14,115,85,1
14,115,69,1
14,115,74,1
14,115,90,1
14,116,81,1
14,116,70,1
14,116,71,1
14,116,88,1
14,116,72,1
14,116,89,2
14,116,91,1
14,117,80,1
14,117,81,1
14,117,98,1
14,117,84,1
14,117,87,1
14,118,81,1
14,118,85,1
14,118,71,1
14,118,87,1
14,118,88,1
14,118,91,1
14,119,83,1
14,119,84,1
14,119,59,1
14,120,99,1
14,120,85,1
14,120,38,1
14,120,89,1
14,120,74,1
14,120,79,1
14,122,85,1
14,122,88,2
14,122,93,1
14,123,81,2
14,123,98,1
14,123,86,1
14,123,93,1
14,124,80,1
14,124,83,1
14,124,20,1
14,124,85,1
14,124,87,1
14,124,91,1
14,125,96,1
14,125,81,1
14,125,82,1
14,125,84,1
14,125,93,1
14,126,96,1
14,126,85,1
14,126,88,1
14,126,27,1
14,126,93,1
14,126,94,1
14,127,35,1
14,127,84,1
14,127,69,1
14,127,89,1
14,127,92,1
14,128,88,1
14,128,91,1
14,128,63,1
14,129,99,1
14,129,86,1
14,129,91,1
14,130,67,1
14,130,100,1
14,130,85,1
14,131,81,1
14,131,87,1
14,131,28,1
14,131,77,1
14,132,81,1
14,132,82,1
14,132,63,1
14,133,72,1
14,134,81,1
14,134,84,1
14,134,72,1
14,134,89,1
14,134,74,1
14,134,92,1
14,134,77,1
14,135,83,1
14,135,54,1
14,136,80,1
14,136,82,1
14,136,100,1
14,136,88,1
14,136,73,1
14,136,74,1
14,137,80,1
14,137,84,1
14,138,87,1
14,138,71,1
14,138,74,1
14,140,33,1
14,141,18,1
14,141,84,1
14,141,85,1
14,141,87,1
14,141,88,1
14,141,94,1
14,143,97,1
14,143,81,1
14,143,86,1
14,143,88,1
14,143,89,1
14,144,81,1
14,144,84,1
14,144,88,1
14,144,91,1
14,145,99,1
14,145,84,1
14,145,85,1
14,145,88,1
14,146,81,1
14,146,82,1
14,146,98,1
14,146,83,1
14,146,84,1
14,146,87,1
14,146,89,1
14,146,26,1
14,146,30,1
14,147,81,1
14,147,37,1
14,147,69,1
14,148,83,1
14,148,87,2
14,149,85,1
14,149,70,2
14,149,87,1
14,149,44,1
14,150,66,1
14,150,83,1
14,150,84,1
14,150,87,1
14,150,88,1
14,150,73,1
14,151,72,1
14,151,88,1
14,151,90,1
14,151,61,1
14,151,78,1
14,152,40,1
14,152,74,1
14,152,61,1
14,153,80,1
14,153,81,1
14,153,35,1
14,153,86,2
14,153,38,1
14,153,73,1
14,154,82,1
14,154,86,1
14,154,88,1
14,154,93,1
14,155,66,1
14,155,84,2
14,155,25,1
14,155,58,1
14,156,81,1
14,156,82,2
14,156,83,1
14,156,70,1
14,156,89,1
14,156,79,1
14,157,82,1
14,157,53,1
14,157,71,1
14,157,87,1
14,157,27,1
14,158,81,1
14,158,84,1
14,158,85,1
14,158,69,1
14,158,71,1
14,158,75,1
14,158,93,1
14,158,63,1
14,159,80,1
14,159,70,1
14,159,87,1
14,159,59,1
14,160,99,1
14,160,94,1
14,161,82,1
14,161,90,1
14,162,82,1
14,162,73,1
14,163,65,1
14,163,82,1
14,163,83,1
14,164,80,1
14,164,83,1
14,164,84,1
14,164,22,1
14,164,74,1
14,164,59,1
14,165,82,1
14,165,83,1
14,165,43,1
14,165,92,1
14,166,80,1
14,166,87,1
14,166,91,1
14,167,87,1
14,168,74,1
14,169,82,1
14,169,66,1
14,169,71,1
14,169,39,1
14,169,78,1
14,170,82,1
14,170,86,1
14,170,71,1
14,170,89,1
14,170,76,1
14,171,80,1
14,171,32,1
14,171,82,1
14,171,71,1
14,171,89,1
14,171,92,1
14,172,87,1
14,172,46,1
14,173,86,1
14,174,80,1
14,174,78,1
14,175,83,1
14,175,73,1
14,176,80,1
14,176,81,2
14,176,66,1
14,176,87,1
14,176,23,1
14,176,74,2
14,177,81,1
14,177,84,1
14,177,39,1
14,177,93,1
14,178,80,1
14,178,81,1
14,178,70,1
14,178,87,1
14,178,89,1
14,178,92,1
14,178,60,1
14,179,83,1
14,179,72,1
14,179,73,1
14,179,29,1
14,179,79,1
15,33,82,1
15,40,75,1
15,43,65,1
15,43,87,1
15,45,74,1
15,46,57,1
15,47,83,1
15,48,76,1
15,49,83,1
15,51,84,1
15,51,93,1
15,51,46,1
15,52,87,1
15,52,72,1
15,52,95,1
15,52,31,1
15,53,84,1
15,53,87,1
15,53,79,1
15,54,70,1
15,54,74,1
15,56,80,1
15,56,68,1
15,56,85,1
15,56,78,1
15,56,79,1
15,57,68,1
15,57,37,1
15,57,75,1
15,57,76,2
15,58,80,1
15,58,90,1
15,58,77,1
15,59,64,1
15,59,65,1
15,59,75,1
15,59,93,1
15,59,79,1
15,60,65,1
15,60,66,1
15,60,83,1
15,60,84,1
15,60,57,1
15,61,68,1
15,61,69,1
15,61,73,1
15,61,74,1
15,61,90,1
15,61,42,1
15,62,68,1
15,62,85,1
15,62,74,1
15,62,75,1
15,62,93,1
15,62,77,1
15,63,80,1
15,63,64,1
15,63,66,1
15,63,69,1
15,63,85,1
15,63,70,1
15,63,75,1
15,63,79,1
15,64,82,1
15,64,98,1
15,64,84,2
15,64,85,1
15,64,70,1
15,64,72,1
15,64,89,1
15,64,76,1
15,65,80,1
15,65,82,1
15,65,83,1
15,65,68,1
15,65,87,1
15,65,91,1
15,65,93,1
15,65,79,1
15,66,66,1
15,66,84,2
15,66,22,1
15,66,89,1
15,66,74,1
15,66,90,1
15,66,75,1
15,66,76,1
15,66,77,2
15,67,98,1
15,67,73,1
15,67,75,2
15,67,77,1
15,67,45,2
15,68,66,1
15,68,84,1
15,68,69,2
15,68,86,1
15,68,87,1
15,68,88,1
15,68,73,1
15,68,90,1
15,68,74,1
15,68,62,1
15,68,79,1
15,69,48,1
15,69,67,1
15,69,83,2
15,69,69,1
15,69,70,1
15,69,86,1
15,69,89,2
15,69,74,1
15,69,90,1
15,69,93,1
15,69,78,1
15,69,79,1
15,70,66,1
15,70,98,1
15,70,69,2
15,70,71,1
15,70,73,1
15,70,75,1
15,70,46,1
15,70,78,1
15,70,80,2
15,70,81,1
15,70,83,1
15,70,52,1
15,70,85,1
15,70,88,1
15,70,89,1
15,70,91,1
15,70,60,1
15,70,93,1
15,70,61,1
15,71,66,1
15,71,71,1
15,71,75,1
15,71,76,1
15,71,77,1
15,71,79,1
15,71,80,2
15,71,81,1
15,71,82,1
15,71,85,1
15,71,23,2
15,71,89,1
15,71,90,1
15,72,83,2
15,72,67,1
15,72,70,1
15,72,87,1
15,72,88,1
15,72,25,1
15,72,74,1
15,72,27,1
15,72,28,1
15,72,77,1
15,72,94,1
15,72,79,2
15,73,32,1
15,73,69,1
15,73,86,1
15,73,73,1
15,73,89,2
15,73,91,1
15,73,76,1
15,73,46,1
15,74,96,1
15,74,33,1
15,74,68,1
15,74,70,2
15,74,72,1
15,74,74,1
15,74,44,1
15,74,13,1
15,74,77,1
15,74,78,1
15,74,79,1
15,74,81,1
15,74,92,1
15,74,95,1
15,75,67,1
15,75,69,2
15,75,73,1
15,75,42,1
15,75,76,1
15,75,77,1
15,75,47,1
15,75,81,1
15,75,82,1
15,75,83,2
15,75,84,1
15,75,87,1
15,75,24,1
15,75,89,1
15,76,66,1
15,76,67,1
15,76,83,2
15,76,84,1
15,76,86,2
15,76,87,1
15,76,56,1
15,76,72,2
15,76,74,2
15,76,76,1
15,76,92,2
15,76,93,1
15,76,79,1
15,77,96,1
15,77,67,1
15,77,68,3
15,77,37,1
15,77,38,1
15,77,71,1
15,77,72,2
15,77,74,1
15,77,76,1
15,77,79,1
15,77,82,2
15,77,83,1
15,77,21,1
15,77,85,1
15,77,86,2
15,77,89,1
15,77,27,1
15,77,93,1
15,77,94,1
15,78,97,1
15,78,66,1
15,78,68,1
15,78,69,1
15,78,70,1
15,78,72,1
15,78,73,2
15,78,74,1
15,78,76,2
15,78,78,1
15,78,79,2
15,78,84,2
15,78,86,1
15,78,87,1
15,78,88,1
15,78,28,1
15,79,82,1
15,79,98,1
15,79,38,1
15,79,71,1
15,79,89,1
15,79,57,1
15,79,73,2
15,79,93,1
15,79,77,3
15,79,78,1
15,79,79,1
15,80,68,1
15,80,70,1
15,80,72,2
15,80,73,2
15,80,75,2
15,80,78,1
15,80,80,4
15,80,81,1
15,80,21,1
15,80,85,1
15,80,88,1
15,80,89,1
15,80,26,1
15,80,61,2
15,80,62,1
15,81,36,1
15,81,68,2
15,81,69,1
15,81,70,1
15,81,71,1
15,81,73,1
15,81,74,1
15,81,75,1
15,81,77,1
15,81,48,1
15,81,81,2
15,81,84,1
15,81,23,1
15,81,61,1
15,81,63,1
15,82,64,1
15,82,33,1
15,82,34,1
15,82,99,1
15,82,69,2
15,82,41,1
15,82,77,1
15,82,82,1
15,82,84,1
15,82,55,1
15,82,87,1
15,82,89,2
15,82,93,1
15,82,61,1
15,83,66,1
15,83,67,1
15,83,69,1
15,83,70,1
15,83,72,1
15,83,73,1
15,83,76,1
15,83,77,1
15,83,81,1
15,83,82,1
15,83,83,1
15,83,84,1
15,83,86,1
15,83,87,1
15,83,91,1
15,83,92,1
15,83,62,1
15,83,95,1
15,84,67,1
15,84,83,1
15,84,100,1
15,84,23,1
15,84,72,2
15,84,90,1
15,84,74,1
15,84,29,1
15,84,77,1
15,84,78,1
15,84,79,1
15,85,34,1
15,85,83,3
15,85,22,1
15,85,70,1
15,85,38,1
15,85,93,2
15,86,65,1
15,86,82,1
15,86,84,2
15,86,86,1
15,86,71,2
15,86,43,1
15,86,60,1
15,86,76,1
15,86,77,1
15,87,80,1
15,87,82,1
15,87,67,1
15,87,99,1
15,87,83,1
15,87,84,1
15,87,85,1
15,87,86,1
15,87,71,2
15,87,88,2
15,87,73,1
15,87,74,1
15,87,28,1
15,88,80,1
15,88,65,1
15,88,66,1
15,88,84,1
15,88,70,1
15,88,86,1
15,88,55,1
15,88,88,1
15,88,72,1
15,88,74,1
15,88,29,1
15,88,78,1
15,89,80,2
15,89,83,1
15,89,68,1
15,89,38,1
15,89,86,1
15,89,71,2
15,89,91,1
15,89,92,1
15,89,93,1
15,89,78,1
15,90,81,1
15,90,98,1
15,90,90,1
15,90,94,2
15,90,79,1
15,91,65,1
15,91,83,1
15,91,68,1
15,91,85,1
15,91,88,1
15,91,72,2
15,91,89,2
15,91,74,1
15,91,93,1
15,91,94,1
15,91,79,1
15,92,66,1
15,92,68,1
15,92,84,1
15,92,85,1
15,92,87,1
15,92,95,1
15,93,83,1
15,93,68,2
15,93,38,1
15,93,71,1
15,93,89,2
15,94,64,1
15,94,81,1
15,94,66,1
15,94,70,1
15,94,87,1
15,94,90,1
15,94,77,1
15,94,63,1
15,95,80,1
15,95,99,1
15,95,67,1
15,95,84,1
15,95,73,2
15,95,94,1
15,95,31,1
15,96,83,2
15,96,38,2
15,96,89,1
15,96,73,1
15,96,79,1
15,96,47,1
15,96,95,1
15,97,82,1
15,97,67,1
15,97,84,1
15,97,87,1
15,97,89,2
15,97,73,1
15,98,82,1
15,98,99,1
15,98,84,1
15,98,85,1
15,98,87,1
15,98,72,1
15,98,73,1
15,98,41,1
15,98,89,2
15,98,46,1
15,98,30,1
15,99,81,1
15,99,82,1
15,99,84,1
15,99,87,1
15,99,26,1
15,99,76,1
15,100,96,1
15,100,81,1
15,100,50,1
15,100,82,1
15,100,83,1
15,100,68,1
